Date,Sales,Ticker
2023-01-17,51423.03,ICICIPRULI
2023-03-31,51423.03,ICICIPRULI
2023-04-20,49404.08,ICICIPRULI
2023-07-05,50478.13,ICICIPRULI
2023-07-18,74398.54,ICICIPRULI
2023-10-17,69181.97,ICICIPRULI
2024-01-17,78185.26,ICICIPRULI
2024-03-31,78185.26,ICICIPRULI
2024-04-23,89683.06,ICICIPRULI
2024-06-06,90307.29,ICICIPRULI
2024-07-23,91695.54,ICICIPRULI
2024-10-22,99465.54,ICICIPRULI
2025-01-21,77572.43,ICICIPRULI
2006-06-29,5543.65,IDBI
2007-03-31,5543.65,IDBI
2007-06-01,6556.44,IDBI
2008-03-31,6556.44,IDBI
2008-06-27,8275.38,IDBI
2009-03-31,8275.38,IDBI
2009-06-20,11638.41,IDBI
2010-03-31,11638.41,IDBI
2010-06-30,15531.2,IDBI
2011-03-31,15531.2,IDBI
2011-08-12,18616.52,IDBI
2012-03-31,18616.52,IDBI
2012-09-12,23389.06,IDBI
2013-03-31,23389.06,IDBI
2013-08-20,25075.66,IDBI
2014-03-31,25075.66,IDBI
2014-05-27,26608.14,IDBI
2015-03-31,26608.14,IDBI
2015-08-27,28164.27,IDBI
2016-03-31,28164.27,IDBI
2016-07-05,28058.2,IDBI
2017-03-31,28058.2,IDBI
2017-07-04,27805.38,IDBI
2018-03-31,27805.38,IDBI
2018-07-19,23046.25,IDBI
2018-09-30,23046.25,IDBI
2018-12-31,23046.25,IDBI
2019-03-31,23046.25,IDBI
2019-05-30,23046.25,IDBI
2019-07-19,22102.1,IDBI
2019-08-14,21433.78,IDBI
2019-11-08,21275.2,IDBI
2020-02-11,20720.67,IDBI
2020-03-31,20720.67,IDBI
2020-05-30,20854.22,IDBI
2020-07-18,20854.19,IDBI
2020-07-28,20659.3,IDBI
2020-10-23,20148.73,IDBI
2021-01-28,19779.86,IDBI
2021-03-31,19779.86,IDBI
2021-05-03,19961.83,IDBI
2021-07-16,19955.52,IDBI
2021-07-28,19979.5,IDBI
2021-10-21,19442.95,IDBI
2022-01-21,19494.78,IDBI
2022-03-31,19494.78,IDBI
2022-05-02,18316.0,IDBI
2022-06-30,18315.79,IDBI
2022-07-21,18034.14,IDBI
2022-10-21,18869.49,IDBI
2023-01-23,19470.48,IDBI
2023-03-31,19470.48,IDBI
2023-04-29,20591.52,IDBI
2023-06-21,20591.53,IDBI
2023-07-24,22816.54,IDBI
2023-10-21,23861.07,IDBI
2024-01-20,25180.42,IDBI
2024-03-31,25180.42,IDBI
2024-05-04,26445.66,IDBI
2024-07-01,26445.65,IDBI
2024-07-22,26251.87,IDBI
2024-10-25,27658.53,IDBI
2025-01-20,28928.8,IDBI
2007-03-31,4366.4,IDEA
2007-06-30,4943.47,IDEA
2007-09-30,5496.12,IDEA
2007-11-26,5496.12,IDEA
2007-12-31,6056.01,IDEA
2008-03-31,6732.85,IDEA
2008-06-30,7433.63,IDEA
2008-08-04,7433.63,IDEA
2008-09-30,8174.77,IDEA
2008-12-31,9197.18,IDEA
2009-03-31,10154.38,IDEA
2009-06-30,10952.21,IDEA
2009-09-30,11622.77,IDEA
2009-12-03,11622.77,IDEA
2009-12-31,12041.74,IDEA
2010-03-31,12447.08,IDEA
2010-06-30,13124.88,IDEA
2010-08-06,13124.88,IDEA
2010-09-30,13810.16,IDEA
2010-12-31,14616.3,IDEA
2011-03-31,15503.22,IDEA
2011-07-29,16370.24,IDEA
2011-09-16,16370.24,IDEA
2011-10-21,17330.97,IDEA
2012-01-23,18406.18,IDEA
2012-03-31,18406.18,IDEA
2012-04-26,19541.15,IDEA
2012-05-24,19488.68,IDEA
2012-07-23,20524.12,IDEA
2012-10-22,21218.2,IDEA
2013-01-29,21765.96,IDEA
2013-03-31,21765.96,IDEA
2013-04-25,22457.65,IDEA
2013-08-01,23492.73,IDEA
2013-08-24,23492.73,IDEA
2013-10-24,24501.99,IDEA
2014-01-27,25536.47,IDEA
2014-03-31,26518.91,IDEA
2014-06-18,26518.91,IDEA
2014-06-30,27541.13,IDEA
2014-09-30,28787.79,IDEA
2014-12-31,30192.2,IDEA
2015-03-31,31570.89,IDEA
2015-06-30,32801.44,IDEA
2015-09-03,32801.44,IDEA
2015-09-30,33906.9,IDEA
2015-12-31,34893.61,IDEA
2016-03-31,35949.5,IDEA
2016-06-30,36644.56,IDEA
2016-09-01,36644.56,IDEA
2016-09-30,37269.48,IDEA
2016-12-31,36928.0,IDEA
2017-03-31,35575.7,IDEA
2017-06-08,35575.74,IDEA
2017-06-30,34255.6,IDEA
2017-11-13,32420.8,IDEA
2018-01-24,30267.7,IDEA
2018-03-31,30267.7,IDEA
2018-04-28,28278.9,IDEA
2018-07-30,26001.6,IDEA
2018-11-14,26199.6,IDEA
2018-12-03,26199.6,IDEA
2019-02-06,31454.8,IDEA
2019-03-31,31454.8,IDEA
2019-05-13,37092.5,IDEA
2019-07-26,42473.2,IDEA
2019-08-03,42473.2,IDEA
2019-11-14,45653.7,IDEA
2020-02-13,44978.3,IDEA
2020-03-31,44978.3,IDEA
2020-06-30,44957.9,IDEA
2020-08-06,44347.3,IDEA
2020-09-08,44347.3,IDEA
2020-10-29,44294.5,IDEA
2021-02-13,44099.2,IDEA
2021-03-31,44099.2,IDEA
2021-06-30,41952.2,IDEA
2021-08-14,40445.2,IDEA
2021-09-08,40445.2,IDEA
2021-11-12,39060.4,IDEA
2022-01-21,37883.6,IDEA
2022-03-31,37883.6,IDEA
2022-05-10,38515.5,IDEA
2022-08-03,39773.3,IDEA
2022-08-09,39773.3,IDEA
2022-11-03,40981.5,IDEA
2023-02-14,41884.8,IDEA
2023-03-31,41884.8,IDEA
2023-05-25,42177.2,IDEA
2023-06-27,42177.2,IDEA
2023-08-14,42422.6,IDEA
2023-10-26,42524.3,IDEA
2024-01-29,42576.8,IDEA
2024-03-31,42576.8,IDEA
2024-05-16,42651.7,IDEA
2024-08-07,42651.7,IDEA
2024-08-12,42504.5,IDEA
2024-11-13,42720.4,IDEA
2025-02-11,43164.6,IDEA
2017-07-03,8578.28,IDFCFIRSTB
2018-03-31,8578.28,IDFCFIRSTB
2018-06-30,8578.28,IDFCFIRSTB
2018-07-03,9098.47,IDFCFIRSTB
2018-12-31,9098.47,IDFCFIRSTB
2019-03-31,9098.47,IDFCFIRSTB
2019-05-10,9098.47,IDFCFIRSTB
2019-07-02,12204.02,IDFCFIRSTB
2019-07-24,12204.02,IDFCFIRSTB
2019-10-24,15397.61,IDFCFIRSTB
2020-01-29,15868.29,IDFCFIRSTB
2020-03-31,15868.29,IDFCFIRSTB
2020-05-22,16263.29,IDFCFIRSTB
2020-07-08,16240.32,IDFCFIRSTB
2020-07-28,16346.92,IDFCFIRSTB
2020-10-31,16165.76,IDFCFIRSTB
2021-01-30,16067.58,IDFCFIRSTB
2021-03-31,16067.58,IDFCFIRSTB
2021-05-08,15968.16,IDFCFIRSTB
2021-07-31,16108.12,IDFCFIRSTB
2021-08-25,16108.12,IDFCFIRSTB
2021-10-30,16283.79,IDFCFIRSTB
2022-01-29,16612.07,IDFCFIRSTB
2022-03-31,16612.07,IDFCFIRSTB
2022-04-30,17172.68,IDFCFIRSTB
2022-07-13,17172.69,IDFCFIRSTB
2022-07-30,18005.12,IDFCFIRSTB
2022-10-22,19374.3,IDFCFIRSTB
2023-01-21,20857.03,IDFCFIRSTB
2023-03-31,20857.03,IDFCFIRSTB
2023-04-29,22727.81,IDFCFIRSTB
2023-07-29,24674.93,IDFCFIRSTB
2023-08-08,24674.93,IDFCFIRSTB
2023-10-28,26561.44,IDFCFIRSTB
2024-01-20,28529.05,IDFCFIRSTB
2024-03-31,28529.05,IDFCFIRSTB
2024-04-27,30325.11,IDFCFIRSTB
2024-07-27,32244.94,IDFCFIRSTB
2024-08-08,32244.94,IDFCFIRSTB
2024-10-26,33845.69,IDFCFIRSTB
2025-01-25,35309.18,IDFCFIRSTB
2019-04-26,254.08,IEX
2019-10-24,254.08,IEX
2020-01-31,254.08,IEX
2020-03-31,254.08,IEX
2020-05-14,257.13,IEX
2020-07-29,264.45,IEX
2020-08-07,264.45,IEX
2020-10-20,267.92,IEX
2021-01-21,293.47,IEX
2021-03-31,293.47,IEX
2021-05-13,317.85,IEX
2021-07-22,341.0,IEX
2021-08-06,341.0,IEX
2021-10-21,380.46,IEX
2022-01-24,412.77,IEX
2022-03-31,412.77,IEX
2022-04-27,431.03,IEX
2022-07-25,438.35,IEX
2022-08-08,438.35,IEX
2022-10-20,423.17,IEX
2023-01-20,405.91,IEX
2023-03-31,405.91,IEX
2023-05-25,400.86,IEX
2023-07-27,406.55,IEX
2023-08-12,406.55,IEX
2023-11-02,419.88,IEX
2024-01-25,434.9,IEX
2024-03-31,434.9,IEX
2024-05-15,449.15,IEX
2024-07-12,449.15,IEX
2024-07-24,468.67,IEX
2024-10-24,499.54,IEX
2025-01-23,516.29,IEX
2006-08-05,1589.79,IFCI
2007-03-31,1589.79,IFCI
2007-09-06,2001.43,IFCI
2008-03-31,2001.43,IFCI
2008-08-19,1927.82,IFCI
2009-03-31,1927.82,IFCI
2009-09-11,1403.07,IFCI
2010-03-31,1403.07,IFCI
2010-08-17,1742.35,IFCI
2011-03-31,1742.35,IFCI
2011-08-10,2564.44,IFCI
2012-03-31,2564.44,IFCI
2012-06-15,3090.73,IFCI
2013-03-31,3090.73,IFCI
2013-10-07,3157.34,IFCI
2014-03-31,3157.34,IFCI
2014-07-30,3601.52,IFCI
2015-03-31,3601.52,IFCI
2015-09-04,3864.05,IFCI
2016-03-31,3864.05,IFCI
2016-08-27,4465.23,IFCI
2017-03-31,4465.23,IFCI
2017-09-21,3582.44,IFCI
2018-03-31,3582.44,IFCI
2018-08-28,4321.98,IFCI
2018-09-30,4321.98,IFCI
2018-12-31,4321.98,IFCI
2019-03-31,4321.98,IFCI
2019-05-21,4321.98,IFCI
2019-08-12,2669.19,IFCI
2019-09-27,2669.19,IFCI
2019-11-13,2712.34,IFCI
2020-02-13,2586.61,IFCI
2020-03-31,2586.61,IFCI
2020-06-26,2872.73,IFCI
2020-09-14,2854.36,IFCI
2020-11-11,3034.81,IFCI
2020-12-04,3034.81,IFCI
2021-02-12,2998.72,IFCI
2021-03-31,2998.72,IFCI
2021-06-28,2073.26,IFCI
2021-08-10,1857.18,IFCI
2021-11-11,1360.39,IFCI
2021-11-24,1360.39,IFCI
2022-02-11,1023.58,IFCI
2022-03-31,1023.58,IFCI
2022-05-28,1461.58,IFCI
2022-08-10,1380.57,IFCI
2022-11-09,1442.33,IFCI
2022-12-05,1442.33,IFCI
2023-02-13,1515.85,IFCI
2023-03-31,1515.85,IFCI
2023-05-25,1485.14,IFCI
2023-08-11,1493.97,IFCI
2023-11-08,1687.85,IFCI
2023-11-28,1687.85,IFCI
2024-02-09,1794.81,IFCI
2024-03-31,1794.81,IFCI
2024-04-30,1986.58,IFCI
2024-08-08,2054.52,IFCI
2024-09-09,2054.52,IFCI
2024-11-13,2064.82,IFCI
2025-02-12,2067.91,IFCI
2016-09-03,3685.79,IGL
2017-03-31,3685.79,IGL
2017-09-02,3814.78,IGL
2018-03-31,3814.78,IGL
2018-06-30,3814.78,IGL
2018-08-31,4535.47,IGL
2018-09-30,4535.47,IGL
2018-12-31,4535.47,IGL
2019-03-31,4535.47,IGL
2019-08-14,6052.15,IGL
2019-08-29,6052.15,IGL
2019-11-07,6321.5,IGL
2020-02-06,6475.38,IGL
2020-03-31,6475.38,IGL
2020-06-17,6485.27,IGL
2020-08-26,5547.72,IGL
2020-09-03,5547.72,IGL
2020-11-11,5160.71,IGL
2021-02-10,4942.7,IGL
2021-03-31,4942.7,IGL
2021-06-25,4940.8,IGL
2021-08-13,5559.62,IGL
2021-09-04,5559.62,IGL
2021-11-09,6085.37,IGL
2022-02-08,6854.67,IGL
2022-03-31,6854.67,IGL
2022-05-18,7709.96,IGL
2022-08-09,9646.42,IGL
2022-09-06,9646.42,IGL
2022-10-22,11369.24,IGL
2023-01-25,12864.59,IGL
2023-03-31,12864.59,IGL
2023-05-12,14140.66,IGL
2023-07-23,14353.8,IGL
2023-09-04,14353.8,IGL
2023-11-01,14258.3,IGL
2024-01-25,14103.68,IGL
2024-03-31,14103.68,IGL
2024-05-07,14018.48,IGL
2024-07-24,14132.09,IGL
2024-09-06,14132.09,IGL
2024-10-28,14371.18,IGL
2025-01-27,14573.75,IGL
2005-12-31,158.62,IIFL
2006-03-31,213.41,IIFL
2006-06-30,271.16,IIFL
2006-07-20,271.16,IIFL
2006-09-30,300.37,IIFL
2006-12-31,359.26,IIFL
2007-03-31,417.39,IIFL
2007-06-04,420.26,IIFL
2007-06-30,463.93,IIFL
2007-09-30,581.67,IIFL
2007-12-31,779.8,IIFL
2008-03-31,1021.68,IIFL
2008-06-28,1020.12,IIFL
2008-06-30,1158.6,IIFL
2008-09-30,1239.81,IIFL
2008-12-31,1159.79,IIFL
2009-03-31,943.69,IIFL
2009-06-22,875.08,IIFL
2009-06-30,912.39,IIFL
2009-09-30,922.44,IIFL
2009-12-31,981.88,IIFL
2010-03-31,1123.59,IIFL
2010-06-30,1191.8,IIFL
2010-07-14,1191.8,IIFL
2010-09-30,1245.04,IIFL
2010-12-31,1415.04,IIFL
2011-03-31,1472.67,IIFL
2011-07-14,1472.04,IIFL
2011-07-30,1525.4,IIFL
2011-11-05,1595.19,IIFL
2012-02-04,1615.35,IIFL
2012-03-31,1615.35,IIFL
2012-05-15,1880.37,IIFL
2012-07-20,1879.28,IIFL
2012-08-10,2102.94,IIFL
2012-10-26,2344.53,IIFL
2013-01-30,2559.95,IIFL
2013-03-31,2559.95,IIFL
2013-05-11,2659.65,IIFL
2013-07-02,2658.11,IIFL
2013-07-23,2751.72,IIFL
2013-10-24,2781.25,IIFL
2014-01-29,2773.56,IIFL
2014-03-31,2821.89,IIFL
2014-06-30,2938.25,IIFL
2014-07-27,2938.25,IIFL
2014-09-30,3149.78,IIFL
2014-12-31,3333.1,IIFL
2015-03-31,3558.17,IIFL
2015-06-30,3674.33,IIFL
2015-07-30,3674.33,IIFL
2015-09-30,3749.5,IIFL
2015-12-31,3860.62,IIFL
2016-03-31,3951.76,IIFL
2016-06-30,4072.58,IIFL
2016-07-05,4072.58,IIFL
2016-09-30,4319.45,IIFL
2016-12-31,4573.8,IIFL
2017-03-31,4317.72,IIFL
2017-06-27,3163.47,IIFL
2017-06-30,4709.59,IIFL
2017-10-31,5102.97,IIFL
2018-01-31,5553.2,IIFL
2018-03-31,5553.2,IIFL
2018-05-03,6411.94,IIFL
2018-07-07,6404.57,IIFL
2018-07-31,6148.93,IIFL
2018-11-01,5716.35,IIFL
2019-01-30,5279.53,IIFL
2019-03-31,5279.53,IIFL
2019-05-14,4977.8,IIFL
2019-08-14,5012.84,IIFL
2019-09-06,5012.84,IIFL
2019-10-23,4991.74,IIFL
2020-01-27,4882.82,IIFL
2020-03-31,4882.82,IIFL
2020-05-28,4791.49,IIFL
2020-06-09,4847.04,IIFL
2020-07-21,4887.91,IIFL
2020-11-03,5199.67,IIFL
2021-01-29,5547.53,IIFL
2021-03-31,5547.53,IIFL
2021-05-06,5839.77,IIFL
2021-06-09,5968.18,IIFL
2021-07-27,6067.21,IIFL
2021-10-27,6269.14,IIFL
2022-01-27,6578.65,IIFL
2022-03-31,6578.65,IIFL
2022-04-28,6852.78,IIFL
2022-06-18,6991.39,IIFL
2022-07-27,7269.15,IIFL
2022-10-26,7627.79,IIFL
2023-01-30,7950.54,IIFL
2023-03-31,7950.54,IIFL
2023-04-26,8265.28,IIFL
2023-07-10,8443.96,IIFL
2023-07-27,8635.88,IIFL
2023-10-18,9087.89,IIFL
2024-01-17,9615.55,IIFL
2024-03-31,9615.55,IIFL
2024-06-15,10281.99,IIFL
2024-08-06,10594.03,IIFL
2024-09-09,10594.03,IIFL
2024-10-23,10671.77,IIFL
2025-02-12,10465.82,IIFL
2024-05-29,2589.6,INDGN
2024-08-01,2658.6,INDGN
2024-08-14,2658.6,INDGN
2024-10-28,2709.7,INDGN
2025-01-30,2756.7,INDGN
2006-07-13,1837.31,INDHOTEL
2007-03-31,1837.31,INDHOTEL
2007-07-21,2506.25,INDHOTEL
2008-03-31,2506.25,INDHOTEL
2008-07-28,2920.03,INDHOTEL
2009-03-31,2920.03,INDHOTEL
2009-07-21,2686.13,INDHOTEL
2010-03-31,2686.13,INDHOTEL
2010-07-26,2521.02,INDHOTEL
2011-03-31,2521.02,INDHOTEL
2011-06-30,2521.02,INDHOTEL
2011-07-08,2862.47,INDHOTEL
2011-09-30,2862.47,INDHOTEL
2011-12-31,2862.47,INDHOTEL
2012-03-31,3443.52,INDHOTEL
2012-07-18,3443.52,INDHOTEL
2012-08-08,3584.45,INDHOTEL
2012-09-30,3654.39,INDHOTEL
2013-03-31,3443.52,INDHOTEL
2013-07-13,3743.36,INDHOTEL
2013-08-12,3743.36,INDHOTEL
2013-09-30,3743.36,INDHOTEL
2013-12-31,3988.75,INDHOTEL
2014-02-10,3988.75,INDHOTEL
2014-03-31,4066.19,INDHOTEL
2014-06-30,4094.95,INDHOTEL
2014-08-01,4094.95,INDHOTEL
2014-09-30,4136.03,INDHOTEL
2014-12-31,4175.3,INDHOTEL
2015-03-31,4188.64,INDHOTEL
2015-06-30,4147.56,INDHOTEL
2015-07-24,4147.56,INDHOTEL
2015-09-30,4104.93,INDHOTEL
2015-12-31,4060.24,INDHOTEL
2016-03-31,4023.02,INDHOTEL
2016-06-30,4073.27,INDHOTEL
2016-07-28,4073.27,INDHOTEL
2016-09-30,4066.17,INDHOTEL
2017-02-03,4036.07,INDHOTEL
2017-03-31,4036.07,INDHOTEL
2017-05-26,4018.21,INDHOTEL
2017-07-28,4020.57,INDHOTEL
2017-08-04,3982.74,INDHOTEL
2017-11-13,3947.14,INDHOTEL
2018-02-12,4012.31,INDHOTEL
2018-03-31,4012.31,INDHOTEL
2018-05-25,4103.55,INDHOTEL
2018-06-28,4103.55,INDHOTEL
2018-08-10,4172.09,INDHOTEL
2018-11-14,4284.95,INDHOTEL
2019-02-12,4411.14,INDHOTEL
2019-03-31,4411.14,INDHOTEL
2019-04-30,4512.0,INDHOTEL
2019-05-27,4512.0,INDHOTEL
2019-08-05,4552.3,INDHOTEL
2019-11-11,4595.21,INDHOTEL
2020-01-31,4644.48,INDHOTEL
2020-03-31,4644.48,INDHOTEL
2020-06-10,4463.14,INDHOTEL
2020-07-06,4463.14,INDHOTEL
2020-08-06,3586.75,INDHOTEL
2020-11-04,2835.98,INDHOTEL
2021-02-03,2023.12,INDHOTEL
2021-03-31,2023.12,INDHOTEL
2021-04-30,1575.16,INDHOTEL
2021-05-31,1575.16,INDHOTEL
2021-08-09,1776.1,INDHOTEL
2021-10-21,2247.8,INDHOTEL
2022-02-01,2799.16,INDHOTEL
2022-03-31,2799.16,INDHOTEL
2022-04-27,3056.22,INDHOTEL
2022-06-08,3056.22,INDHOTEL
2022-08-08,3977.74,INDHOTEL
2022-11-10,4481.98,INDHOTEL
2023-01-31,5056.56,INDHOTEL
2023-03-31,5056.56,INDHOTEL
2023-04-27,5809.91,INDHOTEL
2023-05-26,5809.91,INDHOTEL
2023-07-27,6010.21,INDHOTEL
2023-10-27,6210.8,INDHOTEL
2024-02-01,6488.84,INDHOTEL
2024-03-31,6488.84,INDHOTEL
2024-04-24,6768.75,INDHOTEL
2024-05-24,6768.75,INDHOTEL
2024-07-19,6852.61,INDHOTEL
2024-11-07,7245.53,INDHOTEL
2025-01-17,7814.74,INDHOTEL
2006-07-13,1532.42,INDIACEM
2007-03-31,1543.7,INDIACEM
2007-09-11,2256.27,INDIACEM
2008-03-31,2256.33,INDIACEM
2008-08-08,3045.42,INDIACEM
2009-03-31,3045.35,INDIACEM
2009-07-16,3428.82,INDIACEM
2010-03-31,3428.56,INDIACEM
2010-07-09,3744.87,INDIACEM
2011-03-31,3744.21,INDIACEM
2011-08-04,3621.3,INDIACEM
2012-03-31,3622.36,INDIACEM
2012-08-04,4631.04,INDIACEM
2013-03-31,4628.2,INDIACEM
2013-08-24,5156.63,INDIACEM
2014-03-31,5156.79,INDIACEM
2014-12-10,5082.07,INDIACEM
2015-03-31,5081.83,INDIACEM
2015-11-20,5057.49,INDIACEM
2016-03-31,5057.15,INDIACEM
2016-05-26,5057.15,INDIACEM
2016-07-30,4879.25,INDIACEM
2017-03-31,4878.01,INDIACEM
2017-05-27,4878.01,INDIACEM
2017-08-08,5158.01,INDIACEM
2018-03-31,5162.51,INDIACEM
2018-05-25,5162.51,INDIACEM
2018-08-24,5267.09,INDIACEM
2019-03-31,5267.09,INDIACEM
2019-05-25,5267.09,INDIACEM
2019-08-07,5267.09,INDIACEM
2019-08-20,5770.37,INDIACEM
2019-11-11,5770.37,INDIACEM
2020-02-07,5613.41,INDIACEM
2020-03-31,5613.41,INDIACEM
2020-06-24,5186.45,INDIACEM
2020-07-27,4453.54,INDIACEM
2020-09-05,4453.54,INDIACEM
2020-11-06,4274.1,INDIACEM
2021-01-27,4214.5,INDIACEM
2021-03-31,4214.5,INDIACEM
2021-05-24,4510.55,INDIACEM
2021-08-11,4792.34,INDIACEM
2021-08-14,4792.34,INDIACEM
2021-11-10,4937.23,INDIACEM
2022-02-11,4913.18,INDIACEM
2022-03-31,4913.18,INDIACEM
2022-05-27,4858.35,INDIACEM
2022-08-12,5327.45,INDIACEM
2022-09-06,5327.45,INDIACEM
2022-11-07,5419.66,INDIACEM
2023-02-03,5540.03,INDIACEM
2023-03-31,5540.03,INDIACEM
2023-05-24,5608.14,INDIACEM
2023-08-07,5530.53,INDIACEM
2023-08-29,5530.53,INDIACEM
2023-11-01,5467.86,INDIACEM
2024-02-01,5299.92,INDIACEM
2024-03-31,5299.92,INDIACEM
2024-05-20,5080.84,INDIACEM
2024-08-09,4670.86,INDIACEM
2024-08-29,4670.86,INDIACEM
2024-11-08,4414.39,INDIACEM
2025-01-21,4242.14,INDIACEM
2019-07-31,541.4,INDIAMART
2019-10-22,575.5,INDIAMART
2020-01-21,606.8,INDIAMART
2020-03-31,606.8,INDIAMART
2020-05-12,638.9,INDIAMART
2020-07-21,644.7,INDIAMART
2020-08-08,644.7,INDIAMART
2020-11-09,651.3,INDIAMART
2021-01-18,660.0,INDIAMART
2021-03-31,660.0,INDIAMART
2021-04-29,669.6,INDIAMART
2021-07-22,698.1,INDIAMART
2021-08-05,698.1,INDIAMART
2021-10-21,717.3,INDIAMART
2022-01-24,731.8,INDIAMART
2022-03-31,731.8,INDIAMART
2022-04-28,753.5,INDIAMART
2022-07-21,796.5,INDIAMART
2022-09-09,796.5,INDIAMART
2022-10-20,854.7,INDIAMART
2023-01-19,918.0,INDIAMART
2023-03-31,918.0,INDIAMART
2023-04-28,985.4,INDIAMART
2023-05-18,985.4,INDIAMART
2023-07-20,1042.9,INDIAMART
2023-10-27,1097.0,INDIAMART
2024-01-18,1150.9,INDIAMART
2024-03-31,1150.9,INDIAMART
2024-04-30,1196.8,INDIAMART
2024-05-25,1196.78,INDIAMART
2024-07-30,1246.0,INDIAMART
2024-10-19,1299.0,INDIAMART
2025-01-21,1348.0,INDIAMART
2007-04-27,3367.49,INDIANB
2007-05-18,4200.81,INDIANB
2008-03-31,4200.81,INDIANB
2008-06-04,5212.24,INDIANB
2009-03-31,5212.24,INDIANB
2009-06-04,6833.16,INDIANB
2010-03-31,6833.16,INDIANB
2010-05-18,7704.49,INDIANB
2011-03-31,7704.49,INDIANB
2011-06-14,9362.76,INDIANB
2012-03-31,9362.76,INDIANB
2012-06-06,12227.72,INDIANB
2013-03-31,12227.72,INDIANB
2013-06-07,13897.58,INDIANB
2014-03-31,13897.58,INDIANB
2014-06-10,15249.43,INDIANB
2015-03-31,15249.43,INDIANB
2015-06-05,15853.35,INDIANB
2016-03-31,15853.35,INDIANB
2016-06-08,16244.27,INDIANB
2017-03-31,16244.27,INDIANB
2017-05-24,16039.22,INDIANB
2018-03-31,16039.22,INDIANB
2018-06-07,17115.32,INDIANB
2018-06-30,17115.32,INDIANB
2019-01-25,17115.32,INDIANB
2019-03-31,17115.32,INDIANB
2019-05-14,17115.32,INDIANB
2019-06-08,19182.06,INDIANB
2019-08-05,19182.06,INDIANB
2019-10-23,20236.32,INDIANB
2020-01-24,20879.42,INDIANB
2020-03-31,20879.42,INDIANB
2020-06-23,21401.28,INDIANB
2020-07-18,21401.28,INDIANB
2020-10-22,31138.32,INDIANB
2021-01-22,35698.29,INDIANB
2021-03-31,35698.29,INDIANB
2021-05-28,39108.08,INDIANB
2021-06-24,39108.08,INDIANB
2021-07-19,38611.11,INDIANB
2021-10-28,38035.01,INDIANB
2022-02-07,37938.44,INDIANB
2022-03-31,37938.44,INDIANB
2022-05-11,38888.44,INDIANB
2022-06-03,38888.44,INDIANB
2022-07-30,39428.48,INDIANB
2022-11-03,40672.77,INDIANB
2023-01-25,42578.73,INDIANB
2023-03-31,42578.73,INDIANB
2023-05-08,44985.16,INDIANB
2023-05-30,44985.16,INDIANB
2023-07-27,47869.24,INDIANB
2023-10-26,50905.37,INDIANB
2024-01-24,53271.57,INDIANB
2024-03-31,53271.57,INDIANB
2024-05-06,55649.73,INDIANB
2024-05-25,55649.73,INDIANB
2024-07-29,57640.42,INDIANB
2024-10-28,59245.63,INDIANB
2025-01-29,60813.21,INDIANB
2017-08-03,18580.5,INDIGO
2018-03-31,18580.5,INDIGO
2018-07-14,23020.89,INDIGO
2018-09-30,23020.89,INDIGO
2018-12-31,23020.89,INDIGO
2019-03-31,23020.89,INDIGO
2019-05-27,23020.89,INDIGO
2019-07-19,31404.86,INDIGO
2019-08-03,31404.86,INDIGO
2019-10-24,33324.74,INDIGO
2020-01-27,35340.21,INDIGO
2020-03-31,35340.21,INDIGO
2020-06-02,35756.0,INDIGO
2020-07-29,27102.68,INDIGO
2020-08-14,27102.68,INDIGO
2020-10-29,21738.45,INDIGO
2021-01-28,16716.74,INDIGO
2021-03-31,16716.74,INDIGO
2021-06-05,14640.63,INDIGO
2021-07-27,16880.8,INDIGO
2021-08-06,16880.8,INDIGO
2021-10-28,19748.34,INDIGO
2022-02-04,24133.13,INDIGO
2022-03-31,24133.13,INDIGO
2022-05-25,25930.93,INDIGO
2022-07-30,25930.93,INDIGO
2022-08-03,35779.31,INDIGO
2022-11-04,42668.4,INDIGO
2023-02-03,48306.6,INDIGO
2023-03-31,48306.6,INDIGO
2023-05-18,54446.45,INDIGO
2023-07-29,54446.45,INDIGO
2023-08-02,58274.26,INDIGO
2023-11-03,60720.55,INDIGO
2024-02-02,65239.68,INDIGO
2024-03-31,65239.68,INDIGO
2024-05-23,68904.38,INDIGO
2024-07-26,71791.98,INDIGO
2024-08-01,71791.98,INDIGO
2024-10-25,73817.7,INDIGO
2025-01-24,76476.3,INDIGO
2016-06-08,11871.74,INDUSINDBK
2017-03-31,11871.74,INDUSINDBK
2017-07-01,14405.67,INDUSINDBK
2018-03-31,14405.67,INDUSINDBK
2018-06-30,17280.75,INDUSINDBK
