Date,OPM,Ticker
2007-06-30,86.57,LICHSGFIN
2007-09-30,96.83,LICHSGFIN
2007-12-31,93.8,LICHSGFIN
2008-03-31,92.91,LICHSGFIN
2008-06-30,94.31,LICHSGFIN
2008-09-30,96.2,LICHSGFIN
2008-12-31,93.64,LICHSGFIN
2009-03-31,94.36,LICHSGFIN
2009-06-30,94.78,LICHSGFIN
2009-09-30,98.58,LICHSGFIN
2009-12-31,93.55,LICHSGFIN
2010-03-31,95.16,LICHSGFIN
2010-06-30,95.37,LICHSGFIN
2010-09-30,95.54,LICHSGFIN
2010-12-31,76.31,LICHSGFIN
2011-03-31,93.44,LICHSGFIN
2011-06-30,94.67,LICHSGFIN
2011-09-30,82.65,LICHSGFIN
2011-12-31,101.8,LICHSGFIN
2012-03-31,95.13,LICHSGFIN
2012-06-30,94.63,LICHSGFIN
2012-09-30,96.03,LICHSGFIN
2012-12-31,94.97,LICHSGFIN
2013-03-31,95.66,LICHSGFIN
2013-06-30,96.44,LICHSGFIN
2013-09-30,95.26,LICHSGFIN
2013-12-31,97.27,LICHSGFIN
2014-03-31,96.71,LICHSGFIN
2014-06-30,96.95,LICHSGFIN
2014-09-30,97.13,LICHSGFIN
2014-12-31,96.57,LICHSGFIN
2015-03-31,95.32,LICHSGFIN
2015-06-30,95.74,LICHSGFIN
2015-09-30,95.64,LICHSGFIN
2015-12-31,95.12,LICHSGFIN
2016-03-31,94.06,LICHSGFIN
2016-06-30,92.49,LICHSGFIN
2016-09-30,95.24,LICHSGFIN
2016-12-31,94.8,LICHSGFIN
2017-03-31,92.22,LICHSGFIN
2017-06-30,91.92,LICHSGFIN
2017-09-30,91.02,LICHSGFIN
2017-12-31,97.73,LICHSGFIN
2018-03-31,94.29,LICHSGFIN
2018-06-30,93.88,LICHSGFIN
2018-09-30,92.21,LICHSGFIN
2018-12-31,94.15,LICHSGFIN
2019-03-31,94.09,LICHSGFIN
2019-06-30,92.54,LICHSGFIN
2019-09-30,91.7,LICHSGFIN
2019-12-31,89.45,LICHSGFIN
2020-03-31,94.09,LICHSGFIN
2020-06-30,96.26,LICHSGFIN
2020-09-30,94.7,LICHSGFIN
2020-12-31,92.91,LICHSGFIN
2021-03-31,75.66,LICHSGFIN
2021-06-30,77.16,LICHSGFIN
2021-09-30,81.09,LICHSGFIN
2021-12-31,89.1,LICHSGFIN
2022-03-31,91.43,LICHSGFIN
2022-06-30,90.48,LICHSGFIN
2022-09-30,84.08,LICHSGFIN
2022-12-31,81.85,LICHSGFIN
2023-03-31,90.96,LICHSGFIN
2023-06-30,91.1,LICHSGFIN
2023-09-30,90.1,LICHSGFIN
2023-12-31,89.92,LICHSGFIN
2024-03-31,88.5,LICHSGFIN
2024-06-30,94.24,LICHSGFIN
2024-09-30,94.64,LICHSGFIN
2024-12-31,95.8,LICHSGFIN
2021-03-31,1.88,LICI
2021-06-30,0.81,LICI
2021-09-30,-1.17,LICI
2021-12-31,1.53,LICI
2022-03-31,-0.53,LICI
2022-06-30,0.26,LICI
2022-09-30,6.78,LICI
2022-12-31,1.83,LICI
2023-03-31,5.73,LICI
2023-06-30,5.26,LICI
2023-09-30,4.17,LICI
2023-12-31,4.32,LICI
2024-03-31,0.11,LICI
2024-06-30,4.61,LICI
2024-09-30,2.85,LICI
2024-12-31,5.59,LICI
2005-03-31,17.04,LINDEINDIA
2005-06-30,22.03,LINDEINDIA
2005-09-30,18.62,LINDEINDIA
2005-12-31,12.93,LINDEINDIA
2006-03-31,22.39,LINDEINDIA
2006-06-30,16.13,LINDEINDIA
2006-09-30,18.71,LINDEINDIA
2006-12-31,9.35,LINDEINDIA
2007-03-31,17.27,LINDEINDIA
2007-06-30,13.6,LINDEINDIA
2007-09-30,18.73,LINDEINDIA
2007-12-31,16.97,LINDEINDIA
2008-03-31,17.08,LINDEINDIA
2008-06-30,19.34,LINDEINDIA
2008-09-30,14.33,LINDEINDIA
2008-12-31,13.64,LINDEINDIA
2009-03-31,12.53,LINDEINDIA
2009-06-30,15.35,LINDEINDIA
2009-09-30,19.27,LINDEINDIA
2009-12-31,15.8,LINDEINDIA
2010-03-31,17.23,LINDEINDIA
2010-06-30,16.72,LINDEINDIA
2010-09-30,18.93,LINDEINDIA
2010-12-31,17.21,LINDEINDIA
2011-03-31,20.84,LINDEINDIA
2011-06-30,20.71,LINDEINDIA
2011-09-30,13.93,LINDEINDIA
2011-12-31,23.95,LINDEINDIA
2012-03-31,15.52,LINDEINDIA
2012-06-30,15.53,LINDEINDIA
2012-09-30,16.2,LINDEINDIA
2012-12-31,13.55,LINDEINDIA
2013-03-31,18.87,LINDEINDIA
2013-06-30,17.61,LINDEINDIA
2013-09-30,19.69,LINDEINDIA
2013-12-31,17.39,LINDEINDIA
2014-03-31,16.25,LINDEINDIA
2014-06-30,18.9,LINDEINDIA
2014-09-30,17.78,LINDEINDIA
2014-12-31,20.96,LINDEINDIA
2015-03-31,14.62,LINDEINDIA
2015-06-30,12.89,LINDEINDIA
2015-09-30,14.92,LINDEINDIA
2015-12-31,15.84,LINDEINDIA
2016-03-31,17.61,LINDEINDIA
2016-06-30,17.71,LINDEINDIA
2016-09-30,16.08,LINDEINDIA
2016-12-31,12.84,LINDEINDIA
2017-03-31,15.91,LINDEINDIA
2017-06-30,16.1,LINDEINDIA
2017-09-30,16.48,LINDEINDIA
2017-12-31,15.98,LINDEINDIA
2018-03-31,13.76,LINDEINDIA
2018-06-30,15.54,LINDEINDIA
2018-09-30,15.16,LINDEINDIA
2018-12-31,15.06,LINDEINDIA
2019-03-31,25.56,LINDEINDIA
2019-06-30,18.98,LINDEINDIA
2019-09-30,26.76,LINDEINDIA
2019-12-31,24.2,LINDEINDIA
2020-03-31,23.04,LINDEINDIA
2020-06-30,28.65,LINDEINDIA
2020-09-30,23.46,LINDEINDIA
2020-12-31,27.33,LINDEINDIA
2021-03-31,29.93,LINDEINDIA
2021-06-30,26.23,LINDEINDIA
2021-09-30,25.68,LINDEINDIA
2021-12-31,22.98,LINDEINDIA
2022-03-31,24.65,LINDEINDIA
2022-06-30,22.89,LINDEINDIA
2022-09-30,21.02,LINDEINDIA
2022-12-31,24.08,LINDEINDIA
2023-03-31,29.57,LINDEINDIA
2023-06-30,22.74,LINDEINDIA
2023-09-30,24.41,LINDEINDIA
2023-12-31,26.36,LINDEINDIA
2024-03-31,28.33,LINDEINDIA
2024-06-30,28.2,LINDEINDIA
2024-09-30,28.19,LINDEINDIA
2024-12-31,31.72,LINDEINDIA
2005-03-31,8.71,LLOYDSME
2005-06-30,2.76,LLOYDSME
2005-09-30,-1.47,LLOYDSME
2005-12-31,0.28,LLOYDSME
2006-03-31,-1.02,LLOYDSME
2006-06-30,2.99,LLOYDSME
2006-09-30,-15.23,LLOYDSME
2006-12-31,5.41,LLOYDSME
2007-03-31,3.38,LLOYDSME
2007-06-30,13.99,LLOYDSME
2007-09-30,11.33,LLOYDSME
2007-12-31,14.1,LLOYDSME
2008-03-31,6.04,LLOYDSME
2008-06-30,23.2,LLOYDSME
2008-09-30,13.67,LLOYDSME
2008-12-31,-8.69,LLOYDSME
2009-03-31,35.42,LLOYDSME
2009-06-30,1.91,LLOYDSME
2009-09-30,-0.98,LLOYDSME
2019-06-30,7.22,LLOYDSME
2019-09-30,3.0,LLOYDSME
2019-12-31,7.84,LLOYDSME
2020-03-31,3.51,LLOYDSME
2020-06-30,-72.38,LLOYDSME
2020-09-30,4.94,LLOYDSME
2020-12-31,10.22,LLOYDSME
2021-03-31,7.75,LLOYDSME
2021-06-30,2.0,LLOYDSME
2021-09-30,-0.6,LLOYDSME
2021-12-31,19.06,LLOYDSME
2022-03-31,33.65,LLOYDSME
2022-06-30,31.08,LLOYDSME
2022-09-30,23.29,LLOYDSME
2022-12-31,22.7,LLOYDSME
2023-03-31,18.78,LLOYDSME
2023-06-30,27.26,LLOYDSME
2023-09-30,26.24,LLOYDSME
2023-12-31,23.5,LLOYDSME
2024-03-31,29.49,LLOYDSME
2024-06-30,29.73,LLOYDSME
2024-09-30,28.61,LLOYDSME
2024-12-31,32.02,LLOYDSME
2016-12-31,17.76,LODHA
2017-03-31,19.37,LODHA
2018-03-31,29.79,LODHA
2020-03-31,8.18,LODHA
2020-06-30,-10.7,LODHA
2020-09-30,14.35,LODHA
2020-12-31,31.2,LODHA
2021-03-31,31.91,LODHA
2021-06-30,21.07,LODHA
2021-09-30,21.46,LODHA
2021-12-31,23.25,LODHA
2022-03-31,26.29,LODHA
2022-06-30,17.42,LODHA
2022-09-30,23.93,LODHA
2022-12-31,22.76,LODHA
2023-03-31,23.61,LODHA
2023-06-30,20.31,LODHA
2023-09-30,23.55,LODHA
2023-12-31,29.89,LODHA
2024-03-31,26.03,LODHA
2024-06-30,26.57,LODHA
2024-09-30,26.81,LODHA
2024-12-31,31.98,LODHA
2005-03-31,10.4,LT
2005-06-30,4.81,LT
2005-09-30,2.66,LT
2005-12-31,7.54,LT
2006-03-31,11.46,LT
2006-06-30,7.0,LT
2006-09-30,6.36,LT
2006-12-31,11.08,LT
2007-03-31,12.96,LT
2007-06-30,9.39,LT
2007-09-30,9.04,LT
2007-12-31,10.01,LT
2008-03-31,13.86,LT
2008-06-30,10.23,LT
2008-09-30,9.22,LT
2008-12-31,11.07,LT
2009-03-31,13.99,LT
2009-06-30,11.2,LT
2009-09-30,10.58,LT
2009-12-31,12.36,LT
2010-03-31,15.1,LT
2010-06-30,12.83,LT
2010-09-30,10.63,LT
2010-12-31,10.76,LT
2011-03-31,15.36,LT
2011-06-30,12.11,LT
2011-09-30,10.82,LT
2011-12-31,9.78,LT
2012-03-31,13.87,LT
2012-06-30,9.07,LT
2012-09-30,10.64,LT
2012-12-31,9.78,LT
2013-03-31,11.78,LT
2013-06-30,10.86,LT
2013-09-30,10.02,LT
2013-12-31,12.12,LT
2014-03-31,13.83,LT
2014-06-30,13.23,LT
2014-09-30,11.03,LT
2014-12-31,12.1,LT
2015-03-31,12.83,LT
2015-06-30,8.19,LT
2015-09-30,9.22,LT
2015-12-31,8.2,LT
2016-03-31,17.75,LT
2016-06-30,14.84,LT
2016-09-30,14.77,LT
2016-12-31,14.7,LT
2017-03-31,15.63,LT
2017-06-30,14.57,LT
2017-09-30,16.95,LT
2017-12-31,16.24,LT
2018-03-31,17.18,LT
2018-06-30,16.34,LT
2018-09-30,17.37,LT
2018-12-31,16.73,LT
2019-03-31,16.73,LT
2019-06-30,17.37,LT
2019-09-30,17.11,LT
2019-12-31,16.89,LT
2020-03-31,15.95,LT
2020-06-30,17.52,LT
2020-09-30,17.14,LT
2020-12-31,17.04,LT
2021-03-31,16.8,LT
2021-06-30,10.81,LT
2021-09-30,11.49,LT
2021-12-31,15.12,LT
2022-03-31,15.06,LT
2022-06-30,15.09,LT
2022-09-30,14.88,LT
2022-12-31,14.34,LT
2023-03-31,14.32,LT
2023-06-30,13.19,LT
2023-09-30,13.8,LT
2023-12-31,13.06,LT
2024-03-31,12.9,LT
2024-06-30,12.78,LT
2024-09-30,12.86,LT
2024-12-31,12.21,LT
2010-12-31,76.64,LTF
2011-03-31,78.71,LTF
2011-06-30,83.36,LTF
2011-09-30,82.3,LTF
2011-12-31,78.26,LTF
2012-03-31,81.34,LTF
2012-06-30,80.68,LTF
2012-09-30,81.36,LTF
2012-12-31,77.54,LTF
2013-03-31,76.6,LTF
2013-06-30,76.46,LTF
2013-09-30,75.25,LTF
2013-12-31,73.18,LTF
2014-03-31,75.74,LTF
2014-06-30,76.26,LTF
2014-09-30,73.31,LTF
2014-12-31,72.73,LTF
2015-03-31,71.92,LTF
2015-06-30,72.19,LTF
2015-09-30,72.01,LTF
2015-12-31,72.34,LTF
2016-03-31,73.03,LTF
2016-06-30,72.12,LTF
2016-09-30,69.59,LTF
2016-12-31,70.02,LTF
2017-03-31,54.69,LTF
2017-06-30,65.84,LTF
2017-09-30,63.91,LTF
2017-12-31,68.4,LTF
2018-03-31,66.42,LTF
2018-06-30,70.47,LTF
2018-09-30,73.8,LTF
2018-12-31,76.46,LTF
2019-03-31,76.15,LTF
2019-06-30,71.95,LTF
2019-09-30,71.15,LTF
2019-12-31,69.91,LTF
2020-03-31,65.82,LTF
2020-06-30,54.91,LTF
2020-09-30,62.85,LTF
2020-12-31,56.68,LTF
2021-03-31,63.76,LTF
2021-06-30,54.0,LTF
2021-09-30,55.64,LTF
2021-12-31,56.27,LTF
2022-03-31,58.33,LTF
2022-06-30,53.54,LTF
2022-09-30,60.6,LTF
2022-12-31,60.49,LTF
2023-03-31,59.65,LTF
2023-06-30,60.6,LTF
2023-09-30,58.57,LTF
2023-12-31,61.1,LTF
2024-03-31,55.86,LTF
2024-06-30,60.83,LTF
2024-09-30,60.82,LTF
2024-12-31,59.1,LTF
2015-06-30,15.52,LTIM
2015-09-30,16.56,LTIM
2015-12-31,19.6,LTIM
2016-03-31,18.08,LTIM
2016-06-30,19.61,LTIM
2016-09-30,19.01,LTIM
2016-12-31,18.1,LTIM
2017-03-31,19.02,LTIM
2017-06-30,16.75,LTIM
2017-09-30,16.8,LTIM
2017-12-31,17.07,LTIM
2018-03-31,14.59,LTIM
2018-06-30,19.43,LTIM
2018-09-30,20.55,LTIM
2018-12-31,20.58,LTIM
2019-03-31,19.17,LTIM
2019-06-30,18.43,LTIM
2019-09-30,18.11,LTIM
2019-12-31,18.77,LTIM
2020-03-31,19.19,LTIM
2020-06-30,20.07,LTIM
2020-09-30,22.86,LTIM
2020-12-31,23.22,LTIM
2021-03-31,21.88,LTIM
2021-06-30,18.71,LTIM
2021-09-30,19.46,LTIM
2021-12-31,20.09,LTIM
2022-03-31,19.68,LTIM
2022-06-30,19.54,LTIM
2022-09-30,19.88,LTIM
2022-12-31,15.95,LTIM
2023-03-31,18.45,LTIM
2023-06-30,18.79,LTIM
2023-09-30,18.32,LTIM
2023-12-31,17.58,LTIM
2024-03-31,17.27,LTIM
2024-06-30,17.57,LTIM
2024-09-30,18.01,LTIM
2024-12-31,16.49,LTIM
2015-06-30,13.72,LTTS
2015-09-30,15.88,LTTS
2015-12-31,19.7,LTTS
2016-03-31,18.14,LTTS
2016-06-30,18.56,LTTS
2016-09-30,18.99,LTTS
2016-12-31,17.98,LTTS
2017-03-31,16.57,LTTS
2017-06-30,15.28,LTTS
2017-09-30,15.26,LTTS
2017-12-31,15.32,LTTS
2018-03-31,15.55,LTTS
2018-06-30,17.02,LTTS
2018-09-30,18.07,LTTS
2018-12-31,18.35,LTTS
2019-03-31,18.47,LTTS
2019-06-30,20.24,LTTS
2019-09-30,20.2,LTTS
2019-12-31,20.12,LTTS
2020-03-31,18.55,LTTS
2020-06-30,15.9,LTTS
2020-09-30,17.72,LTTS
2020-12-31,19.68,LTTS
2021-03-31,20.35,LTTS
2021-06-30,20.92,LTTS
2021-09-30,21.73,LTTS
2021-12-31,21.77,LTTS
2022-03-31,21.67,LTTS
2022-06-30,20.32,LTTS
2022-09-30,19.17,LTTS
2022-12-31,20.19,LTTS
2023-03-31,20.26,LTTS
2023-06-30,19.67,LTTS
2023-09-30,19.93,LTTS
2023-12-31,20.14,LTTS
2024-03-31,19.81,LTTS
2024-06-30,18.53,LTTS
2024-09-30,18.11,LTTS
2024-12-31,18.65,LTTS
2005-03-31,6.69,LUPIN
2005-06-30,17.55,LUPIN
2005-09-30,16.24,LUPIN
2005-12-31,13.49,LUPIN
2006-03-31,9.87,LUPIN
2006-06-30,11.44,LUPIN
2006-09-30,14.79,LUPIN
2006-12-31,17.2,LUPIN
2007-03-31,14.59,LUPIN
2007-06-30,14.26,LUPIN
2007-09-30,17.08,LUPIN
2007-12-31,16.84,LUPIN
2008-03-31,18.6,LUPIN
2008-06-30,19.35,LUPIN
2008-09-30,19.1,LUPIN
2008-12-31,17.74,LUPIN
2009-03-31,19.9,LUPIN
2009-06-30,18.85,LUPIN
2009-09-30,18.36,LUPIN
2009-12-31,20.49,LUPIN
2010-03-31,22.02,LUPIN
2010-06-30,21.31,LUPIN
2010-09-30,20.83,LUPIN
2010-12-31,19.68,LUPIN
2011-03-31,19.33,LUPIN
2011-06-30,18.77,LUPIN
2011-09-30,22.75,LUPIN
2011-12-31,20.59,LUPIN
2012-03-31,19.38,LUPIN
2012-06-30,20.31,LUPIN
2012-09-30,22.42,LUPIN
2012-12-31,24.19,LUPIN
2013-03-31,25.47,LUPIN
2013-06-30,23.81,LUPIN
2013-09-30,24.72,LUPIN
2013-12-31,25.59,LUPIN
2014-03-31,28.1,LUPIN
2014-06-30,33.37,LUPIN
2014-09-30,26.23,LUPIN
2014-12-31,27.79,LUPIN
2015-03-31,25.64,LUPIN
2015-06-30,26.13,LUPIN
2015-09-30,19.9,LUPIN
2015-12-31,23.85,LUPIN
2016-03-31,31.32,LUPIN
2016-06-30,29.34,LUPIN
2016-09-30,24.02,LUPIN
2016-12-31,27.18,LUPIN
2017-03-31,18.37,LUPIN
2017-06-30,19.8,LUPIN
2017-09-30,21.59,LUPIN
2017-12-31,17.31,LUPIN
2018-03-31,17.57,LUPIN
2018-06-30,13.67,LUPIN
2018-09-30,13.91,LUPIN
2018-12-31,17.27,LUPIN
2019-03-31,20.05,LUPIN
2019-06-30,19.26,LUPIN
2019-09-30,16.5,LUPIN
2019-12-31,11.38,LUPIN
2020-03-31,13.66,LUPIN
2020-06-30,13.84,LUPIN
2020-09-30,15.15,LUPIN
2020-12-31,19.38,LUPIN
2021-03-31,18.96,LUPIN
2021-06-30,22.59,LUPIN
2021-09-30,-32.36,LUPIN
2021-12-31,8.89,LUPIN
2022-03-31,6.9,LUPIN
2022-06-30,6.21,LUPIN
2022-09-30,10.93,LUPIN
2022-12-31,12.32,LUPIN
2023-03-31,13.04,LUPIN
2023-06-30,17.79,LUPIN
2023-09-30,18.21,LUPIN
2023-12-31,19.97,LUPIN
2024-03-31,20.09,LUPIN
2024-06-30,22.16,LUPIN
2024-09-30,23.63,LUPIN
2024-12-31,23.51,LUPIN
2005-03-31,11.01,M&M
2005-06-30,10.65,M&M
2005-09-30,11.39,M&M
2005-12-31,12.87,M&M
2006-03-31,11.8,M&M
2006-06-30,12.08,M&M
2006-09-30,14.84,M&M
2006-12-31,12.02,M&M
2007-03-31,11.51,M&M
2007-06-30,10.54,M&M
2007-09-30,13.95,M&M
2007-12-31,11.5,M&M
2008-03-31,11.14,M&M
2008-06-30,7.75,M&M
2008-09-30,5.85,M&M
2008-12-31,2.94,M&M
2009-03-31,15.29,M&M
2009-06-30,14.35,M&M
2009-09-30,18.24,M&M
2009-12-31,14.89,M&M
2010-03-31,15.94,M&M
2010-06-30,15.03,M&M
2010-09-30,16.47,M&M
2010-12-31,15.09,M&M
2011-03-31,12.86,M&M
2011-06-30,13.31,M&M
2011-09-30,12.0,M&M
2011-12-31,12.2,M&M
2012-03-31,10.27,M&M
2012-06-30,11.84,M&M
2012-09-30,11.4,M&M
2012-12-31,11.24,M&M
2013-03-31,12.11,M&M
2013-06-30,12.85,M&M
2013-09-30,12.82,M&M
2013-12-31,13.09,M&M
2014-03-31,8.24,M&M
2014-06-30,12.48,M&M
2014-09-30,10.72,M&M
2014-12-31,10.55,M&M
2015-03-31,9.54,M&M
2015-06-30,12.66,M&M
2015-09-30,10.87,M&M
2015-12-31,11.63,M&M
2016-03-31,9.99,M&M
2016-06-30,11.72,M&M
2016-09-30,11.12,M&M
2016-12-31,11.43,M&M
2017-03-31,7.79,M&M
2017-06-30,10.73,M&M
2017-09-30,14.19,M&M
2017-12-31,12.9,M&M
2018-03-31,13.18,M&M
2018-06-30,15.17,M&M
2018-09-30,14.07,M&M
2018-12-31,14.11,M&M
2019-03-31,14.69,M&M
2019-06-30,13.19,M&M
2019-09-30,13.83,M&M
2019-12-31,13.59,M&M
2020-03-31,9.67,M&M
2020-06-30,17.21,M&M
2020-09-30,18.23,M&M
2020-12-31,11.67,M&M
2021-03-31,15.84,M&M
2021-06-30,5.15,M&M
2021-09-30,22.78,M&M
2021-12-31,19.18,M&M
2022-03-31,16.49,M&M
2022-06-30,15.48,M&M
2022-09-30,16.97,M&M
2022-12-31,17.16,M&M
2023-03-31,17.43,M&M
2023-06-30,18.44,M&M
2023-09-30,16.64,M&M
2023-12-31,17.63,M&M
2024-03-31,18.63,M&M
2024-06-30,19.46,M&M
2024-09-30,18.81,M&M
2024-12-31,19.85,M&M
2005-03-31,72.13,M&MFIN
2005-06-30,62.48,M&MFIN
2005-09-30,64.29,M&MFIN
2005-12-31,58.2,M&MFIN
2006-03-31,68.92,M&MFIN
2006-06-30,56.87,M&MFIN
2006-09-30,63.44,M&MFIN
2006-12-31,57.78,M&MFIN
2007-03-31,70.28,M&MFIN
2007-06-30,54.2,M&MFIN
2007-09-30,57.1,M&MFIN
2007-12-31,59.37,M&MFIN
2008-03-31,65.03,M&MFIN
2008-06-30,50.95,M&MFIN
2008-09-30,56.15,M&MFIN
2008-12-31,59.05,M&MFIN
2009-03-31,72.59,M&MFIN
2009-06-30,54.95,M&MFIN
2009-09-30,61.59,M&MFIN
2009-12-31,69.18,M&MFIN
2010-03-31,71.81,M&MFIN
2010-06-30,61.1,M&MFIN
2010-09-30,68.8,M&MFIN
2010-12-31,67.68,M&MFIN
2011-03-31,75.98,M&MFIN
2011-06-30,64.95,M&MFIN
2011-09-30,70.67,M&MFIN
2011-12-31,72.76,M&MFIN
2012-03-31,79.2,M&MFIN
2012-06-30,69.92,M&MFIN
2012-09-30,71.29,M&MFIN
2012-12-31,72.76,M&MFIN
2013-03-31,77.71,M&MFIN
2013-06-30,69.2,M&MFIN
2013-09-30,70.62,M&MFIN
2013-12-31,65.93,M&MFIN
2014-03-31,77.31,M&MFIN
2014-06-30,64.82,M&MFIN
2014-09-30,67.94,M&MFIN
2014-12-31,61.77,M&MFIN
2015-03-31,73.59,M&MFIN
2015-06-30,57.52,M&MFIN
2015-09-30,61.12,M&MFIN
2015-12-31,56.18,M&MFIN
2016-03-31,72.84,M&MFIN
2016-06-30,59.75,M&MFIN
2016-09-30,56.49,M&MFIN
2016-12-31,49.44,M&MFIN
2017-03-31,59.2,M&MFIN
2017-06-30,49.13,M&MFIN
2017-09-30,52.38,M&MFIN
2017-12-31,64.44,M&MFIN
2018-03-31,67.61,M&MFIN
2018-06-30,62.75,M&MFIN
2018-09-30,67.43,M&MFIN
2018-12-31,67.4,M&MFIN
2019-03-31,79.82,M&MFIN
2019-06-30,50.82,M&MFIN
2019-09-30,63.9,M&MFIN
2019-12-31,64.85,M&MFIN
2020-03-31,55.1,M&MFIN
2020-06-30,55.25,M&MFIN
2020-09-30,61.29,M&MFIN
2020-12-31,33.0,M&MFIN
2021-03-31,48.99,M&MFIN
2021-06-30,-38.9,M&MFIN
2021-09-30,89.15,M&MFIN
2021-12-31,81.31,M&MFIN
2022-03-31,67.45,M&MFIN
2022-06-30,47.91,M&MFIN
2022-09-30,64.44,M&MFIN
2022-12-31,68.69,M&MFIN
2023-03-31,69.03,M&MFIN
2023-06-30,58.02,M&MFIN
2023-09-30,55.03,M&MFIN
2023-12-31,64.48,M&MFIN
2024-03-31,64.5,M&MFIN
2024-06-30,61.15,M&MFIN
2024-09-30,59.03,M&MFIN
2024-12-31,72.37,M&MFIN
2005-03-31,67.41,MAHABANK
2005-06-30,72.47,MAHABANK
2005-09-30,56.74,MAHABANK
2005-12-31,58.11,MAHABANK
2006-03-31,48.35,MAHABANK
2006-06-30,62.52,MAHABANK
2006-09-30,68.98,MAHABANK
2006-12-31,63.04,MAHABANK
2007-03-31,56.35,MAHABANK
2007-06-30,71.14,MAHABANK
2007-09-30,72.79,MAHABANK
2007-12-31,74.02,MAHABANK
2008-03-31,68.19,MAHABANK
2008-06-30,71.01,MAHABANK
2008-09-30,73.51,MAHABANK
2008-12-31,72.01,MAHABANK
2009-03-31,67.46,MAHABANK
2009-06-30,75.02,MAHABANK
2009-09-30,74.16,MAHABANK
2009-12-31,73.76,MAHABANK
2010-03-31,66.15,MAHABANK
2010-06-30,70.35,MAHABANK
2010-09-30,59.12,MAHABANK
2010-12-31,64.47,MAHABANK
2011-03-31,55.4,MAHABANK
2011-06-30,65.11,MAHABANK
2011-09-30,64.95,MAHABANK
2011-12-31,69.02,MAHABANK
2012-03-31,62.37,MAHABANK
2012-06-30,65.4,MAHABANK
2012-09-30,71.39,MAHABANK
2012-12-31,76.95,MAHABANK
2013-03-31,76.01,MAHABANK
2013-06-30,74.4,MAHABANK
2013-09-30,67.9,MAHABANK
2013-12-31,67.12,MAHABANK
2014-03-31,68.84,MAHABANK
2014-06-30,71.9,MAHABANK
2014-09-30,71.26,MAHABANK
2014-12-31,62.9,MAHABANK
2015-03-31,65.55,MAHABANK
2015-06-30,66.81,MAHABANK
2015-09-30,68.67,MAHABANK
2015-12-31,69.42,MAHABANK
2016-03-31,57.69,MAHABANK
2016-06-30,51.33,MAHABANK
2016-09-30,53.23,MAHABANK
2016-12-31,54.65,MAHABANK
2017-03-31,13.98,MAHABANK
2017-06-30,35.3,MAHABANK
2017-09-30,51.24,MAHABANK
2017-12-31,20.07,MAHABANK
2018-03-31,-3.15,MAHABANK
2018-06-30,10.33,MAHABANK
2018-09-30,47.24,MAHABANK
2018-12-31,-99.3,MAHABANK
2019-03-31,53.18,MAHABANK
2019-06-30,39.46,MAHABANK
2019-09-30,65.14,MAHABANK
2019-12-31,41.32,MAHABANK
2020-03-31,38.36,MAHABANK
2020-06-30,53.2,MAHABANK
2020-09-30,60.33,MAHABANK
2020-12-31,50.9,MAHABANK
2021-03-31,21.87,MAHABANK
2021-06-30,43.94,MAHABANK
2021-09-30,41.71,MAHABANK
2021-12-31,44.79,MAHABANK
2022-03-31,61.44,MAHABANK
2022-06-30,60.97,MAHABANK
2022-09-30,60.5,MAHABANK
2022-12-31,60.73,MAHABANK
2023-03-31,53.32,MAHABANK
2023-06-30,60.71,MAHABANK
2023-09-30,57.3,MAHABANK
2023-12-31,59.85,MAHABANK
2024-03-31,57.22,MAHABANK
2024-06-30,60.01,MAHABANK
2024-09-30,63.13,MAHABANK
2024-12-31,64.13,MAHABANK
2005-03-31,20.6,MAHLIFE
2005-06-30,20.8,MAHLIFE
2005-09-30,15.29,MAHLIFE
2005-12-31,16.35,MAHLIFE
2006-03-31,17.46,MAHLIFE
2006-06-30,19.08,MAHLIFE
2006-09-30,15.3,MAHLIFE
2006-12-31,22.35,MAHLIFE
2007-03-31,-7.58,MAHLIFE
2007-06-30,15.9,MAHLIFE
2007-09-30,8.02,MAHLIFE
2007-12-31,19.06,MAHLIFE
2008-03-31,35.96,MAHLIFE
2008-06-30,14.56,MAHLIFE
2008-09-30,11.68,MAHLIFE
2008-12-31,14.77,MAHLIFE
2009-03-31,-1.12,MAHLIFE
2009-06-30,21.96,MAHLIFE
2009-09-30,23.17,MAHLIFE
2009-12-31,28.0,MAHLIFE
2010-03-31,29.36,MAHLIFE
2010-06-30,23.92,MAHLIFE
2010-09-30,26.24,MAHLIFE
2010-12-31,27.45,MAHLIFE
2011-03-31,24.64,MAHLIFE
2011-06-30,21.17,MAHLIFE
2011-09-30,27.55,MAHLIFE
2011-12-31,30.01,MAHLIFE
2012-03-31,22.74,MAHLIFE
2012-06-30,29.31,MAHLIFE
2012-09-30,30.53,MAHLIFE
2012-12-31,26.0,MAHLIFE
2013-03-31,37.05,MAHLIFE
2013-06-30,29.34,MAHLIFE
2013-09-30,25.1,MAHLIFE
2013-12-31,30.23,MAHLIFE
2014-03-31,13.69,MAHLIFE
2014-06-30,64.16,MAHLIFE
2014-09-30,25.51,MAHLIFE
2014-12-31,28.04,MAHLIFE
2015-03-31,19.3,MAHLIFE
2015-06-30,23.95,MAHLIFE
2015-09-30,19.93,MAHLIFE
2015-12-31,7.92,MAHLIFE
2016-03-31,8.88,MAHLIFE
2016-06-30,14.0,MAHLIFE
