Date,GPM,Ticker
2008-03-31,100.0,INDIANB
2008-06-30,100.0,INDIANB
2008-09-30,100.0,INDIANB
2008-12-31,100.0,INDIANB
2009-03-31,100.0,INDIANB
2009-06-30,100.0,INDIANB
2009-09-30,100.0,INDIANB
2009-12-31,100.0,INDIANB
2010-03-31,100.0,INDIANB
2010-06-30,100.0,INDIANB
2010-09-30,100.0,INDIANB
2010-12-31,100.0,INDIANB
2011-03-31,100.0,INDIANB
2011-06-30,100.0,INDIANB
2011-09-30,100.0,INDIANB
2011-12-31,100.0,INDIANB
2012-03-31,100.0,INDIANB
2012-06-30,100.0,INDIANB
2012-09-30,100.0,INDIANB
2012-12-31,100.0,INDIANB
2013-03-31,100.0,INDIANB
2013-06-30,100.0,INDIANB
2013-09-30,100.0,INDIANB
2013-12-31,100.0,INDIANB
2014-03-31,100.0,INDIANB
2014-06-30,100.0,INDIANB
2014-09-30,100.0,INDIANB
2014-12-31,100.0,INDIANB
2015-03-31,100.0,INDIANB
2015-06-30,100.0,INDIANB
2015-09-30,100.0,INDIANB
2015-12-31,100.0,INDIANB
2016-03-31,100.0,INDIANB
2016-06-30,100.0,INDIANB
2016-09-30,100.0,INDIANB
2016-12-31,100.0,INDIANB
2017-03-31,100.0,INDIANB
2017-06-30,100.0,INDIANB
2017-09-30,100.0,INDIANB
2017-12-31,100.0,INDIANB
2018-03-31,100.0,INDIANB
2018-06-30,100.0,INDIANB
2018-09-30,100.0,INDIANB
2018-12-31,100.0,INDIANB
2019-03-31,100.0,INDIANB
2019-06-30,100.0,INDIANB
2019-09-30,100.0,INDIANB
2019-12-31,100.0,INDIANB
2020-03-31,100.0,INDIANB
2020-06-30,100.0,INDIANB
2020-09-30,100.0,INDIANB
2020-12-31,100.0,INDIANB
2021-03-31,100.0,INDIANB
2021-06-30,100.0,INDIANB
2021-09-30,100.0,INDIANB
2021-12-31,100.0,INDIANB
2022-03-31,100.0,INDIANB
2022-06-30,100.0,INDIANB
2022-09-30,100.0,INDIANB
2022-12-31,100.0,INDIANB
2023-03-31,100.0,INDIANB
2023-06-30,100.0,INDIANB
2023-09-30,100.0,INDIANB
2023-12-31,100.0,INDIANB
2024-03-31,100.0,INDIANB
2024-06-30,100.0,INDIANB
2024-09-30,100.0,INDIANB
2024-12-31,100.0,INDIANB
2014-12-31,61.79,INDIGO
2015-03-31,68.02,INDIGO
2015-06-30,67.45,INDIGO
2015-09-30,64.16,INDIGO
2015-12-31,72.14,INDIGO
2016-03-31,74.18,INDIGO
2016-06-30,69.38,INDIGO
2016-09-30,61.94,INDIGO
2016-12-31,65.83,INDIGO
2017-03-31,63.42,INDIGO
2017-06-30,68.83,INDIGO
2017-09-30,68.28,INDIGO
2017-12-31,66.87,INDIGO
2018-03-31,59.17,INDIGO
2018-06-30,57.8,INDIGO
2018-09-30,50.39,INDIGO
2018-12-31,56.44,INDIGO
2019-03-31,64.27,INDIGO
2019-06-30,66.26,INDIGO
2019-09-30,61.07,INDIGO
2019-12-31,65.9,INDIGO
2020-03-31,64.92,INDIGO
2020-06-30,82.87,INDIGO
2020-09-30,76.27,INDIGO
2020-12-31,76.36,INDIGO
2021-03-31,68.76,INDIGO
2021-06-30,59.28,INDIGO
2021-09-30,64.22,INDIGO
2021-12-31,64.43,INDIGO
2022-03-31,59.18,INDIGO
2022-06-30,52.85,INDIGO
2022-09-30,49.43,INDIGO
2022-12-31,60.73,INDIGO
2023-03-31,59.84,INDIGO
2023-06-30,68.21,INDIGO
2023-09-30,60.26,INDIGO
2023-12-31,64.32,INDIGO
2024-03-31,65.97,INDIGO
2024-06-30,66.78,INDIGO
2024-09-30,60.6,INDIGO
2024-12-31,70.46,INDIGO
2005-03-31,100.0,INDUSINDBK
2005-06-30,100.0,INDUSINDBK
2005-09-30,100.0,INDUSINDBK
2005-12-31,100.0,INDUSINDBK
2006-03-31,100.0,INDUSINDBK
2006-06-30,100.0,INDUSINDBK
2006-09-30,100.0,INDUSINDBK
2006-12-31,100.0,INDUSINDBK
2007-03-31,100.0,INDUSINDBK
2007-06-30,100.0,INDUSINDBK
2007-09-30,100.0,INDUSINDBK
2007-12-31,100.0,INDUSINDBK
2008-03-31,100.0,INDUSINDBK
2008-06-30,100.0,INDUSINDBK
2008-09-30,100.0,INDUSINDBK
2008-12-31,100.0,INDUSINDBK
2009-03-31,100.0,INDUSINDBK
2009-06-30,100.0,INDUSINDBK
2009-09-30,100.0,INDUSINDBK
2009-12-31,100.0,INDUSINDBK
2010-03-31,100.0,INDUSINDBK
2010-06-30,100.0,INDUSINDBK
2010-09-30,100.0,INDUSINDBK
2010-12-31,100.0,INDUSINDBK
2011-03-31,100.0,INDUSINDBK
2011-06-30,100.0,INDUSINDBK
2011-09-30,100.0,INDUSINDBK
2011-12-31,100.0,INDUSINDBK
2012-03-31,100.0,INDUSINDBK
2012-06-30,100.0,INDUSINDBK
2012-09-30,100.0,INDUSINDBK
2012-12-31,100.0,INDUSINDBK
2013-03-31,100.0,INDUSINDBK
2013-06-30,100.0,INDUSINDBK
2013-09-30,100.0,INDUSINDBK
2013-12-31,100.0,INDUSINDBK
2014-03-31,100.0,INDUSINDBK
2014-06-30,100.0,INDUSINDBK
2014-09-30,100.0,INDUSINDBK
2014-12-31,100.0,INDUSINDBK
2015-03-31,100.0,INDUSINDBK
2015-06-30,100.0,INDUSINDBK
2015-09-30,100.0,INDUSINDBK
2015-12-31,100.0,INDUSINDBK
2016-03-31,100.0,INDUSINDBK
2016-06-30,100.0,INDUSINDBK
2016-09-30,100.0,INDUSINDBK
2016-12-31,100.0,INDUSINDBK
2017-03-31,100.0,INDUSINDBK
2017-06-30,100.0,INDUSINDBK
2017-09-30,100.0,INDUSINDBK
2017-12-31,100.0,INDUSINDBK
2018-03-31,100.0,INDUSINDBK
2018-06-30,100.0,INDUSINDBK
2018-09-30,100.0,INDUSINDBK
2018-12-31,100.0,INDUSINDBK
2019-03-31,100.0,INDUSINDBK
2019-06-30,100.0,INDUSINDBK
2019-09-30,100.0,INDUSINDBK
2019-12-31,100.0,INDUSINDBK
2020-03-31,100.0,INDUSINDBK
2020-06-30,100.0,INDUSINDBK
2020-09-30,100.0,INDUSINDBK
2020-12-31,100.0,INDUSINDBK
2021-03-31,100.0,INDUSINDBK
2021-06-30,100.0,INDUSINDBK
2021-09-30,100.0,INDUSINDBK
2021-12-31,100.0,INDUSINDBK
2022-03-31,100.0,INDUSINDBK
2022-06-30,100.0,INDUSINDBK
2022-09-30,100.0,INDUSINDBK
2022-12-31,100.0,INDUSINDBK
2023-03-31,100.0,INDUSINDBK
2023-06-30,100.0,INDUSINDBK
2023-09-30,100.0,INDUSINDBK
2023-12-31,100.0,INDUSINDBK
2024-03-31,100.0,INDUSINDBK
2024-06-30,100.0,INDUSINDBK
2024-09-30,100.0,INDUSINDBK
2024-12-31,100.0,INDUSINDBK
2011-12-31,63.12,INDUSTOWER
2012-03-31,65.82,INDUSTOWER
2012-06-30,63.32,INDUSTOWER
2012-09-30,62.33,INDUSTOWER
2012-12-31,63.06,INDUSTOWER
2013-03-31,63.25,INDUSTOWER
2013-06-30,61.85,INDUSTOWER
2013-09-30,61.19,INDUSTOWER
2013-12-31,62.25,INDUSTOWER
2014-03-31,64.54,INDUSTOWER
2014-06-30,62.83,INDUSTOWER
2014-09-30,62.43,INDUSTOWER
2014-12-31,64.26,INDUSTOWER
2015-03-31,66.62,INDUSTOWER
2015-06-30,63.46,INDUSTOWER
2015-09-30,63.17,INDUSTOWER
2015-12-31,64.09,INDUSTOWER
2016-03-31,66.0,INDUSTOWER
2016-06-30,65.32,INDUSTOWER
2016-09-30,64.81,INDUSTOWER
2016-12-31,64.88,INDUSTOWER
2017-03-31,65.96,INDUSTOWER
2017-06-30,67.05,INDUSTOWER
2017-09-30,65.53,INDUSTOWER
2017-12-31,65.06,INDUSTOWER
2018-03-31,64.6,INDUSTOWER
2018-06-30,61.63,INDUSTOWER
2018-09-30,61.43,INDUSTOWER
2018-12-31,63.25,INDUSTOWER
2019-03-31,63.65,INDUSTOWER
2019-06-30,66.55,INDUSTOWER
2019-09-30,63.92,INDUSTOWER
2019-12-31,63.92,INDUSTOWER
2020-03-31,65.13,INDUSTOWER
2020-06-30,64.48,INDUSTOWER
2020-09-30,62.47,INDUSTOWER
2020-12-31,62.19,INDUSTOWER
2021-03-31,63.42,INDUSTOWER
2021-06-30,61.07,INDUSTOWER
2021-09-30,61.45,INDUSTOWER
2021-12-31,62.94,INDUSTOWER
2022-03-31,66.26,INDUSTOWER
2022-06-30,60.98,INDUSTOWER
2022-09-30,65.89,INDUSTOWER
2022-12-31,61.24,INDUSTOWER
2023-03-31,62.1,INDUSTOWER
2023-06-30,60.06,INDUSTOWER
2023-09-30,59.97,INDUSTOWER
2023-12-31,61.17,INDUSTOWER
2024-03-31,62.85,INDUSTOWER
2024-06-30,60.71,INDUSTOWER
2024-09-30,61.25,INDUSTOWER
2024-12-31,62.57,INDUSTOWER
2005-03-31,100.0,INFY
2005-06-30,100.0,INFY
2005-09-30,100.0,INFY
2005-12-31,100.0,INFY
2006-03-31,100.0,INFY
2006-06-30,100.0,INFY
2006-09-30,100.0,INFY
2006-12-31,100.0,INFY
2007-03-31,100.0,INFY
2007-06-30,100.0,INFY
2007-09-30,100.0,INFY
2007-12-31,100.0,INFY
2008-03-31,100.0,INFY
2008-06-30,100.0,INFY
2008-09-30,100.0,INFY
2008-12-31,100.0,INFY
2009-03-31,100.0,INFY
2009-06-30,100.0,INFY
2009-09-30,100.0,INFY
2009-12-31,100.0,INFY
2010-03-31,100.0,INFY
2010-06-30,100.0,INFY
2010-09-30,100.0,INFY
2010-12-31,100.0,INFY
2011-03-31,100.0,INFY
