Date,EBITDA,Ticker
2014-12-31,10303.92,IDEA
2015-03-31,11281.34,IDEA
2015-06-30,11933.02,IDEA
2015-09-03,11933.02,IDEA
2015-09-30,12265.34,IDEA
2015-12-31,12380.17,IDEA
2016-03-31,12602.37,IDEA
2016-06-30,12676.87,IDEA
2016-09-01,12676.87,IDEA
2016-09-30,12809.49,IDEA
2016-12-31,12159.0,IDEA
2017-03-31,10972.5,IDEA
2017-06-08,10956.22,IDEA
2017-06-30,9680.8,IDEA
2017-09-30,9680.8,IDEA
2017-11-13,8239.9,IDEA
2018-01-24,7237.5,IDEA
2018-03-31,7237.5,IDEA
2018-04-28,6722.9,IDEA
2018-07-30,5611.1,IDEA
2018-09-30,5611.1,IDEA
2018-11-14,4698.6,IDEA
2018-12-03,4698.6,IDEA
2019-02-06,4772.4,IDEA
2019-03-31,4772.4,IDEA
2019-05-13,5027.0,IDEA
2019-07-26,8220.4,IDEA
2019-08-03,8220.4,IDEA
2019-09-30,8220.4,IDEA
2019-11-14,11329.1,IDEA
2020-02-13,13719.6,IDEA
2020-03-31,13719.6,IDEA
2020-06-30,16307.1,IDEA
2020-08-06,16495.7,IDEA
2020-09-08,16495.7,IDEA
2020-09-30,16495.7,IDEA
2020-10-29,16945.6,IDEA
2021-02-13,17516.7,IDEA
2021-03-31,17516.7,IDEA
2021-06-30,17351.3,IDEA
2021-08-14,16850.4,IDEA
2021-09-08,16850.4,IDEA
2021-09-30,16850.4,IDEA
2021-11-12,16465.3,IDEA
2022-01-21,15933.8,IDEA
2022-03-31,15933.8,IDEA
2022-05-10,16166.7,IDEA
2022-08-03,16837.3,IDEA
2022-08-09,16837.3,IDEA
2022-09-30,16837.3,IDEA
2022-11-03,17138.4,IDEA
2023-02-14,17506.3,IDEA
2023-03-31,17506.3,IDEA
2023-05-25,17128.8,IDEA
2023-06-27,17035.6,IDEA
2023-08-14,16894.2,IDEA
2023-09-30,16894.2,IDEA
2023-10-26,17016.9,IDEA
2024-01-29,17172.1,IDEA
2024-03-31,17172.1,IDEA
2024-05-16,17233.7,IDEA
2024-08-07,17161.2,IDEA
2024-08-12,17517.1,IDEA
2024-09-30,17517.1,IDEA
2024-11-13,18050.5,IDEA
2025-02-11,18638.2,IDEA
2017-07-03,8170.48,IDFCFIRSTB
2018-03-31,8166.19,IDFCFIRSTB
2018-06-30,8166.19,IDFCFIRSTB
2018-07-03,8430.39,IDFCFIRSTB
2018-09-30,8430.39,IDFCFIRSTB
2018-12-31,8430.39,IDFCFIRSTB
2019-03-31,8430.53,IDFCFIRSTB
2019-05-10,8430.53,IDFCFIRSTB
2019-06-30,8430.53,IDFCFIRSTB
2019-07-02,8327.32,IDFCFIRSTB
2019-07-24,8327.32,IDFCFIRSTB
2019-09-30,8327.32,IDFCFIRSTB
2019-10-24,9293.97,IDFCFIRSTB
2019-12-31,9293.97,IDFCFIRSTB
2020-01-29,7556.96,IDFCFIRSTB
2020-03-31,7556.96,IDFCFIRSTB
2020-05-22,7958.85,IDFCFIRSTB
2020-06-30,7958.85,IDFCFIRSTB
2020-07-08,8202.37,IDFCFIRSTB
2020-07-28,8638.14,IDFCFIRSTB
2020-09-30,8638.14,IDFCFIRSTB
2020-10-31,8080.32,IDFCFIRSTB
2020-12-31,8080.32,IDFCFIRSTB
2021-01-30,9526.82,IDFCFIRSTB
2021-03-31,9526.82,IDFCFIRSTB
2021-05-08,9104.12,IDFCFIRSTB
2021-06-30,9104.12,IDFCFIRSTB
2021-07-31,7800.57,IDFCFIRSTB
2021-08-25,7800.57,IDFCFIRSTB
2021-09-30,7800.57,IDFCFIRSTB
2021-10-30,7530.87,IDFCFIRSTB
2021-12-31,7530.87,IDFCFIRSTB
2022-01-29,7373.0,IDFCFIRSTB
2022-03-31,7373.0,IDFCFIRSTB
2022-04-30,7640.04,IDFCFIRSTB
2022-06-30,7640.04,IDFCFIRSTB
2022-07-13,8027.69,IDFCFIRSTB
2022-07-30,9422.36,IDFCFIRSTB
2022-09-30,9422.36,IDFCFIRSTB
2022-10-22,10642.44,IDFCFIRSTB
2022-12-31,10642.44,IDFCFIRSTB
2023-01-21,11854.79,IDFCFIRSTB
2023-03-31,11854.79,IDFCFIRSTB
2023-04-29,13422.04,IDFCFIRSTB
2023-06-30,13422.04,IDFCFIRSTB
2023-07-29,14720.06,IDFCFIRSTB
2023-08-08,14720.06,IDFCFIRSTB
2023-09-30,14720.06,IDFCFIRSTB
2023-10-28,15881.04,IDFCFIRSTB
2023-12-31,15881.04,IDFCFIRSTB
2024-01-20,16950.55,IDFCFIRSTB
2024-03-31,16950.55,IDFCFIRSTB
2024-04-27,17727.46,IDFCFIRSTB
2024-06-30,17727.46,IDFCFIRSTB
2024-07-27,18554.73,IDFCFIRSTB
2024-08-08,18554.73,IDFCFIRSTB
2024-09-30,18554.73,IDFCFIRSTB
2024-10-26,18580.12,IDFCFIRSTB
2024-12-31,18580.12,IDFCFIRSTB
2025-01-25,18920.68,IDFCFIRSTB
2019-04-26,242.9,IEX
2019-10-24,242.9,IEX
2020-01-31,242.9,IEX
2020-03-31,242.9,IEX
2020-05-14,242.43,IEX
2020-07-29,245.26,IEX
2020-08-07,245.26,IEX
2020-09-30,245.26,IEX
2020-10-20,243.99,IEX
2021-01-21,267.69,IEX
2021-03-31,267.69,IEX
2021-05-13,289.01,IEX
2021-07-22,314.38,IEX
2021-08-06,314.38,IEX
2021-09-30,314.38,IEX
2021-10-21,358.09,IEX
2022-01-24,389.7,IEX
2022-03-31,389.7,IEX
2022-04-27,418.47,IEX
2022-07-25,428.36,IEX
2022-08-08,428.36,IEX
2022-09-30,428.36,IEX
2022-10-20,420.05,IEX
2023-01-20,414.38,IEX
2023-03-31,414.38,IEX
2023-05-25,422.87,IEX
2023-07-27,432.78,IEX
2023-08-12,432.78,IEX
2023-09-30,432.78,IEX
2023-11-02,454.23,IEX
2024-01-25,476.02,IEX
2024-03-31,476.02,IEX
2024-05-15,489.45,IEX
2024-07-12,468.9,IEX
2024-07-24,516.77,IEX
2024-09-30,516.77,IEX
2024-10-24,547.82,IEX
2025-01-23,565.17,IEX
2006-08-05,522.21,IFCI
2007-03-31,689.57,IFCI
2007-09-06,1991.88,IFCI
2008-03-31,2473.34,IFCI
2008-08-19,2968.27,IFCI
2009-03-31,2474.26,IFCI
2009-09-11,1779.26,IFCI
2010-03-31,1820.75,IFCI
2010-08-17,2052.94,IFCI
2011-03-31,2014.93,IFCI
2011-08-10,2535.13,IFCI
2012-03-31,2568.1,IFCI
2012-06-15,2981.58,IFCI
2013-03-31,2982.74,IFCI
2013-10-07,2680.6,IFCI
2014-03-31,2680.53,IFCI
2014-07-30,2574.49,IFCI
2015-03-31,2545.06,IFCI
2015-09-04,2907.02,IFCI
2016-03-31,2833.01,IFCI
2016-08-27,3020.78,IFCI
2017-03-31,3104.26,IFCI
2017-09-21,1811.37,IFCI
2018-03-31,1811.39,IFCI
2018-08-28,2625.82,IFCI
2018-09-30,2625.82,IFCI
2018-12-31,2625.82,IFCI
2019-03-31,2457.78,IFCI
2019-05-21,2457.78,IFCI
2019-08-12,1992.06,IFCI
2019-09-27,1992.06,IFCI
2019-09-30,1992.06,IFCI
2019-11-13,1965.83,IFCI
2020-02-13,2013.67,IFCI
2020-03-31,2013.67,IFCI
2020-06-26,1442.33,IFCI
2020-09-14,495.0,IFCI
2020-09-30,495.0,IFCI
2020-11-11,286.84,IFCI
2020-12-04,286.84,IFCI
2021-02-12,-657.57,IFCI
2021-03-31,-657.57,IFCI
2021-06-28,-867.54,IFCI
2021-08-10,-1340.33,IFCI
2021-09-30,-1340.33,IFCI
2021-11-11,-1830.15,IFCI
2021-11-24,-1830.15,IFCI
2022-02-11,-1303.29,IFCI
2022-03-31,-1303.29,IFCI
2022-05-28,-603.45,IFCI
2022-08-10,-34.41,IFCI
2022-09-30,-34.41,IFCI
2022-11-09,716.88,IFCI
2022-12-05,716.88,IFCI
2023-02-13,1051.03,IFCI
2023-03-31,1051.03,IFCI
2023-05-25,742.87,IFCI
2023-08-11,805.06,IFCI
2023-09-30,805.06,IFCI
2023-11-08,1031.87,IFCI
2023-11-28,1031.87,IFCI
2024-02-09,968.5,IFCI
2024-03-31,968.5,IFCI
2024-04-30,1399.81,IFCI
2024-08-08,1560.38,IFCI
2024-09-09,1560.38,IFCI
2024-09-30,1560.38,IFCI
2024-11-13,1307.9,IFCI
2025-02-12,1314.71,IFCI
2016-09-03,853.86,IGL
2017-03-31,853.42,IGL
2017-09-02,1072.44,IGL
2018-03-31,1030.56,IGL
2018-06-30,1030.56,IGL
2018-08-31,1237.28,IGL
2018-09-30,1237.28,IGL
2018-12-31,1237.28,IGL
2019-03-31,1192.17,IGL
2019-08-14,1564.35,IGL
2019-08-29,1564.35,IGL
2019-09-30,1564.35,IGL
2019-11-07,1672.86,IGL
2020-02-06,1745.35,IGL
2020-03-31,1745.35,IGL
2020-06-17,1816.87,IGL
2020-08-26,1509.41,IGL
2020-09-03,1509.41,IGL
2020-09-30,1509.41,IGL
2020-11-11,1501.65,IGL
2021-02-10,1616.39,IGL
2021-03-31,1616.39,IGL
2021-06-25,1723.64,IGL
2021-08-13,2048.0,IGL
2021-09-04,2048.0,IGL
2021-09-30,2048.0,IGL
2021-11-09,2207.45,IGL
2022-02-08,2200.13,IGL
2022-03-31,2200.13,IGL
2022-05-18,2283.47,IGL
2022-08-09,2547.75,IGL
2022-09-06,2547.75,IGL
2022-09-30,2547.75,IGL
2022-10-22,2570.23,IGL
2023-01-25,2544.02,IGL
2023-03-31,2544.02,IGL
2023-05-12,2496.32,IGL
2023-07-23,2559.32,IGL
2023-09-04,2559.32,IGL
2023-09-30,2559.32,IGL
2023-11-01,2719.89,IGL
2024-01-25,2882.53,IGL
2024-03-31,2882.53,IGL
2024-05-07,2965.63,IGL
2024-07-24,2927.44,IGL
2024-09-06,2927.44,IGL
2024-09-30,2927.44,IGL
2024-10-28,2827.09,IGL
2025-01-27,2656.69,IGL
2005-12-31,65.63,IIFL
2006-03-31,86.91,IIFL
2006-06-30,111.29,IIFL
2006-07-20,111.29,IIFL
2006-09-30,115.48,IIFL
2006-12-31,128.03,IIFL
2007-03-31,141.25,IIFL
2007-06-04,143.39,IIFL
2007-06-30,150.0,IIFL
2007-09-30,191.45,IIFL
2007-12-31,280.41,IIFL
2008-03-31,402.2,IIFL
2008-06-28,404.09,IIFL
2008-06-30,457.35,IIFL
2008-09-30,478.47,IIFL
2008-12-31,416.3,IIFL
2009-03-31,292.26,IIFL
2009-06-22,295.79,IIFL
2009-06-30,288.24,IIFL
2009-09-30,326.05,IIFL
2009-12-31,378.05,IIFL
2010-03-31,437.31,IIFL
2010-06-30,450.53,IIFL
2010-07-14,450.53,IIFL
2010-09-30,460.58,IIFL
2010-12-31,567.59,IIFL
2011-03-31,606.76,IIFL
2011-07-14,612.41,IIFL
2011-07-30,637.08,IIFL
2011-11-05,662.43,IIFL
2012-02-04,647.75,IIFL
2012-03-31,647.75,IIFL
2012-05-15,784.04,IIFL
2012-07-20,795.35,IIFL
2012-08-10,936.77,IIFL
2012-10-26,1088.17,IIFL
2013-01-30,1239.27,IIFL
2013-03-31,1239.27,IIFL
2013-05-11,1353.58,IIFL
2013-07-02,1484.62,IIFL
2013-07-23,1437.6,IIFL
2013-10-24,1527.17,IIFL
2014-01-29,1588.39,IIFL
2014-03-31,1640.93,IIFL
2014-06-30,1750.39,IIFL
2014-07-27,1750.39,IIFL
2014-09-30,1886.16,IIFL
2014-12-31,2035.27,IIFL
2015-03-31,2216.87,IIFL
2015-06-30,2340.06,IIFL
2015-07-30,2340.06,IIFL
2015-09-30,2430.87,IIFL
2015-12-31,2509.32,IIFL
2016-03-31,2588.41,IIFL
2016-06-30,2681.74,IIFL
2016-07-05,2681.74,IIFL
2016-09-30,2912.9,IIFL
2016-12-31,3137.59,IIFL
2017-03-31,3174.16,IIFL
2017-06-27,2849.91,IIFL
2017-06-30,3467.02,IIFL
2017-09-30,3467.02,IIFL
2017-10-31,3626.23,IIFL
2018-01-31,3856.2,IIFL
2018-03-31,3856.2,IIFL
2018-05-03,4232.56,IIFL
2018-07-07,4244.54,IIFL
2018-07-31,4158.27,IIFL
2018-09-30,4158.27,IIFL
2018-11-01,4040.87,IIFL
2019-01-30,3819.72,IIFL
2019-03-31,3819.72,IIFL
2019-05-14,3642.21,IIFL
2019-08-14,3617.42,IIFL
2019-09-06,3617.42,IIFL
2019-09-30,3617.42,IIFL
2019-10-23,3543.59,IIFL
2020-01-27,3525.85,IIFL
2020-03-31,3525.85,IIFL
2020-05-28,3229.52,IIFL
2020-06-09,3243.28,IIFL
2020-07-21,3107.76,IIFL
2020-09-30,3107.76,IIFL
2020-11-03,3226.79,IIFL
2021-01-29,3351.07,IIFL
2021-03-31,3351.07,IIFL
2021-05-06,3736.29,IIFL
2021-06-09,3749.93,IIFL
2021-07-27,4041.69,IIFL
2021-09-30,4041.69,IIFL
2021-10-27,4240.37,IIFL
2022-01-27,4452.76,IIFL
2022-03-31,4452.76,IIFL
2022-04-28,4648.66,IIFL
2022-06-18,4667.11,IIFL
2022-07-27,4813.41,IIFL
2022-09-30,4813.41,IIFL
2022-10-26,5009.91,IIFL
2023-01-30,5216.38,IIFL
2023-03-31,5216.38,IIFL
2023-04-26,5486.95,IIFL
2023-07-10,5508.35,IIFL
2023-07-27,5791.12,IIFL
2023-09-30,5791.12,IIFL
2023-10-18,6108.02,IIFL
2024-01-17,6450.18,IIFL
2024-03-31,6450.18,IIFL
2024-06-15,6632.09,IIFL
2024-08-06,6599.81,IIFL
2024-09-09,6599.81,IIFL
2024-09-30,6599.81,IIFL
2024-10-23,6396.8,IIFL
2025-02-12,5792.98,IIFL
2024-05-29,581.9,INDGN
2024-08-01,608.0,INDGN
2024-08-14,608.0,INDGN
2024-09-30,608.0,INDGN
2024-10-28,622.8,INDGN
2025-01-30,630.3,INDGN
2006-07-13,623.78,INDHOTEL
2007-03-31,593.24,INDHOTEL
2007-07-21,884.18,INDHOTEL
2008-03-31,923.27,INDHOTEL
2008-07-28,954.01,INDHOTEL
2009-03-31,996.12,INDHOTEL
2009-07-21,664.48,INDHOTEL
2010-03-31,555.35,INDHOTEL
2010-07-26,461.56,INDHOTEL
2011-03-31,503.09,INDHOTEL
2011-06-30,503.09,INDHOTEL
2011-07-08,525.84,INDHOTEL
2011-09-30,525.84,INDHOTEL
2011-12-31,525.84,INDHOTEL
2012-03-31,616.63,INDHOTEL
2012-07-18,621.07,INDHOTEL
2012-08-08,632.19,INDHOTEL
2012-09-30,599.46,INDHOTEL
2013-03-31,1049.01,INDHOTEL
2013-07-13,601.27,INDHOTEL
2013-08-12,601.27,INDHOTEL
2013-09-30,601.27,INDHOTEL
2013-12-31,638.7,INDHOTEL
2014-02-10,638.7,INDHOTEL
2014-03-31,619.32,INDHOTEL
2014-06-30,591.19,INDHOTEL
2014-08-01,591.19,INDHOTEL
2014-09-30,560.54,INDHOTEL
2014-12-31,579.4,INDHOTEL
2015-03-31,587.29,INDHOTEL
2015-06-30,604.95,INDHOTEL
2015-07-24,604.95,INDHOTEL
2015-09-30,659.98,INDHOTEL
2015-12-31,668.58,INDHOTEL
2016-03-31,642.23,INDHOTEL
2016-06-30,635.0,INDHOTEL
2016-07-28,635.0,INDHOTEL
2016-09-30,625.67,INDHOTEL
2017-02-03,631.84,INDHOTEL
2017-03-31,631.84,INDHOTEL
2017-05-26,664.56,INDHOTEL
2017-07-28,663.8,INDHOTEL
2017-08-04,656.37,INDHOTEL
2017-09-30,656.37,INDHOTEL
2017-11-13,641.67,INDHOTEL
2018-02-12,661.55,INDHOTEL
2018-03-31,661.55,INDHOTEL
2018-05-25,732.08,INDHOTEL
2018-06-28,732.84,INDHOTEL
2018-08-10,758.36,INDHOTEL
2018-09-30,758.36,INDHOTEL
2018-11-14,807.12,INDHOTEL
2019-02-12,856.81,INDHOTEL
2019-03-31,856.81,INDHOTEL
2019-04-30,913.11,INDHOTEL
2019-05-27,900.73,INDHOTEL
2019-08-05,997.94,INDHOTEL
2019-09-30,997.94,INDHOTEL
2019-11-11,1055.4,INDHOTEL
2020-01-31,1137.55,INDHOTEL
2020-03-31,1137.55,INDHOTEL
2020-06-10,1061.97,INDHOTEL
2020-07-06,1007.77,INDHOTEL
2020-08-06,617.21,INDHOTEL
2020-09-30,617.21,INDHOTEL
2020-11-04,360.43,INDHOTEL
2021-02-03,-42.56,INDHOTEL
2021-03-31,-42.56,INDHOTEL
2021-04-30,-205.75,INDHOTEL
2021-05-31,-221.25,INDHOTEL
2021-08-09,-94.56,INDHOTEL
2021-09-30,-94.56,INDHOTEL
2021-10-21,85.66,INDHOTEL
2022-02-01,400.89,INDHOTEL
2022-03-31,400.89,INDHOTEL
2022-04-27,559.91,INDHOTEL
2022-06-08,528.02,INDHOTEL
2022-08-08,1087.98,INDHOTEL
2022-09-30,1087.98,INDHOTEL
2022-11-10,1310.17,INDHOTEL
2023-01-31,1620.64,INDHOTEL
2023-03-31,1620.64,INDHOTEL
2023-04-27,1943.46,INDHOTEL
2023-05-26,1882.81,INDHOTEL
2023-07-27,1997.96,INDHOTEL
2023-09-30,1997.96,INDHOTEL
2023-10-27,2081.47,INDHOTEL
2024-02-01,2198.73,INDHOTEL
2024-03-31,2198.73,INDHOTEL
2024-04-24,2340.05,INDHOTEL
2024-05-24,2316.27,INDHOTEL
2024-07-19,2376.19,INDHOTEL
2024-09-30,2376.19,INDHOTEL
2024-11-07,2539.11,INDHOTEL
2025-01-17,2787.29,INDHOTEL
2006-07-13,263.75,INDIACEM
2007-03-31,268.0,INDIACEM
2007-09-11,834.45,INDIACEM
2008-03-31,881.11,INDIACEM
2008-08-08,1125.9,INDIACEM
2009-03-31,1164.21,INDIACEM
2009-07-16,1043.46,INDIACEM
2010-03-31,921.66,INDIACEM
2010-07-09,857.98,INDIACEM
2011-03-31,873.0,INDIACEM
2011-08-04,455.16,INDIACEM
2012-03-31,485.25,INDIACEM
2012-08-04,969.42,INDIACEM
2013-03-31,967.13,INDIACEM
2013-08-24,959.8,INDIACEM
2014-03-31,1117.57,INDIACEM
2014-12-10,646.63,INDIACEM
2015-03-31,486.98,INDIACEM
2015-11-20,783.08,INDIACEM
2016-03-31,789.03,INDIACEM
2016-05-26,789.03,INDIACEM
2016-07-30,897.63,INDIACEM
2017-03-31,891.91,INDIACEM
2017-05-27,891.91,INDIACEM
2017-08-08,905.59,INDIACEM
2018-03-31,913.91,INDIACEM
2018-05-25,913.91,INDIACEM
2018-08-24,739.88,INDIACEM
2019-03-31,743.52,INDIACEM
2019-05-25,743.52,INDIACEM
2019-08-07,743.52,INDIACEM
2019-08-20,674.94,INDIACEM
2019-09-30,674.94,INDIACEM
2019-11-11,674.94,INDIACEM
2020-02-07,749.94,INDIACEM
2020-03-31,749.94,INDIACEM
2020-06-24,636.48,INDIACEM
2020-07-27,550.76,INDIACEM
2020-09-05,550.76,INDIACEM
2020-09-30,550.76,INDIACEM
2020-11-06,642.32,INDIACEM
2021-01-27,733.27,INDIACEM
2021-03-31,733.27,INDIACEM
2021-05-24,828.27,INDIACEM
2021-08-11,831.43,INDIACEM
2021-08-14,831.43,INDIACEM
2021-09-30,831.43,INDIACEM
2021-11-10,732.67,INDIACEM
2022-02-11,627.17,INDIACEM
2022-03-31,627.17,INDIACEM
2022-05-27,508.66,INDIACEM
2022-08-12,390.96,INDIACEM
2022-09-06,390.96,INDIACEM
2022-09-30,390.96,INDIACEM
2022-11-07,176.71,INDIACEM
2023-02-03,6.27,INDIACEM
2023-03-31,6.27,INDIACEM
2023-05-24,-102.99,INDIACEM
2023-08-07,-137.68,INDIACEM
2023-08-29,-137.68,INDIACEM
2023-09-30,-137.68,INDIACEM
2023-11-01,-59.67,INDIACEM
2024-02-01,62.34,INDIACEM
2024-03-31,62.34,INDIACEM
2024-05-20,159.26,INDIACEM
2024-08-09,134.69,INDIACEM
2024-08-29,134.69,INDIACEM
2024-09-30,134.69,INDIACEM
2024-11-08,114.87,INDIACEM
2025-01-21,-102.5,INDIACEM
2019-07-31,157.9,INDIAMART
2019-09-30,157.9,INDIAMART
2019-10-22,183.4,INDIAMART
2020-01-21,202.0,INDIAMART
2020-03-31,202.0,INDIAMART
2020-05-12,235.9,INDIAMART
2020-07-21,291.5,INDIAMART
2020-08-08,291.5,INDIAMART
2020-09-30,291.5,INDIAMART
2020-11-09,334.3,INDIAMART
2021-01-18,386.7,INDIAMART
2021-03-31,386.7,INDIAMART
2021-04-29,412.1,INDIAMART
2021-07-22,422.0,INDIAMART
2021-08-05,422.0,INDIAMART
2021-09-30,422.0,INDIAMART
2021-10-21,435.4,INDIAMART
2022-01-24,421.1,INDIAMART
2022-03-31,421.1,INDIAMART
2022-04-28,407.8,INDIAMART
2022-07-21,349.5,INDIAMART
2022-09-09,349.5,INDIAMART
2022-09-30,349.5,INDIAMART
2022-10-20,339.6,INDIAMART
2023-01-19,405.0,INDIAMART
2023-03-31,405.0,INDIAMART
2023-04-28,410.4,INDIAMART
2023-05-18,409.71,INDIAMART
2023-07-20,476.0,INDIAMART
2023-09-30,476.0,INDIAMART
2023-10-27,476.7,INDIAMART
2024-01-18,433.9,INDIAMART
2024-03-31,433.9,INDIAMART
2024-04-30,501.6,INDIAMART
2024-05-25,500.89,INDIAMART
2024-07-30,539.3,INDIAMART
2024-09-30,539.3,INDIAMART
2024-10-19,623.1,INDIAMART
2025-01-21,672.0,INDIAMART
2007-04-27,2502.57,INDIANB
2007-05-18,3441.96,INDIANB
2008-03-31,3418.99,INDIANB
2008-06-04,4543.65,INDIANB
2009-03-31,4543.05,INDIANB
2009-06-04,6096.88,INDIANB
2010-03-31,6097.32,INDIANB
2010-05-18,6997.83,INDIANB
2011-03-31,6996.37,INDIANB
2011-06-14,8044.74,INDIANB
2012-03-31,7994.35,INDIANB
2012-06-06,10116.08,INDIANB
2013-03-31,10175.84,INDIANB
2013-06-07,11294.71,INDIANB
2014-03-31,11288.83,INDIANB
2014-06-10,12471.65,INDIANB
2015-03-31,12470.8,INDIANB
2015-06-05,13008.31,INDIANB
2016-03-31,13008.67,INDIANB
2016-06-08,12907.02,INDIANB
2017-03-31,12906.15,INDIANB
2017-05-24,12119.08,INDIANB
2018-03-31,12120.19,INDIANB
2018-06-07,12535.75,INDIANB
2018-06-30,12535.75,INDIANB
2018-09-30,12535.75,INDIANB
2018-12-31,12535.75,INDIANB
2019-01-25,12535.75,INDIANB
2019-03-31,12535.12,INDIANB
2019-05-14,12535.12,INDIANB
2019-06-08,12786.22,INDIANB
2019-06-30,12786.22,INDIANB
2019-08-05,12786.22,INDIANB
2019-09-30,12786.22,INDIANB
2019-10-23,14109.54,INDIANB
2019-12-31,14109.54,INDIANB
2020-01-24,14681.36,INDIANB
2020-03-31,14681.36,INDIANB
2020-06-23,15175.82,INDIANB
2020-06-30,15175.82,INDIANB
2020-07-18,15488.24,INDIANB
2020-09-30,15488.24,INDIANB
2020-10-22,20728.92,INDIANB
2020-12-31,20728.92,INDIANB
2021-01-22,23338.11,INDIANB
2021-03-31,23338.11,INDIANB
2021-05-28,26364.14,INDIANB
2021-06-24,27190.94,INDIANB
2021-06-30,27190.94,INDIANB
2021-07-19,25990.99,INDIANB
2021-09-30,25990.99,INDIANB
2021-10-28,25477.21,INDIANB
2021-12-31,25477.21,INDIANB
2022-02-07,25310.02,INDIANB
2022-03-31,25310.02,INDIANB
2022-05-11,25392.11,INDIANB
2022-06-03,25980.36,INDIANB
2022-06-30,25980.36,INDIANB
2022-07-30,25861.21,INDIANB
2022-09-30,25861.21,INDIANB
2022-11-03,27348.56,INDIANB
2022-12-31,27348.56,INDIANB
2023-01-25,28906.09,INDIANB
2023-03-31,28906.09,INDIANB
2023-05-08,30707.24,INDIANB
2023-05-30,31212.7,INDIANB
2023-06-30,31212.7,INDIANB
2023-07-27,33491.94,INDIANB
2023-09-30,33491.94,INDIANB
2023-10-26,36654.99,INDIANB
2023-12-31,36654.99,INDIANB
2024-01-24,39910.94,INDIANB
2024-03-31,39910.94,INDIANB
2024-05-06,43384.42,INDIANB
2024-05-25,43891.16,INDIANB
2024-06-30,43891.16,INDIANB
2024-07-29,45747.71,INDIANB
2024-09-30,45747.71,INDIANB
2024-10-28,47795.84,INDIANB
2024-12-31,47795.84,INDIANB
2025-01-29,49704.09,INDIANB
2017-08-03,2828.47,INDIGO
2018-03-31,2630.8,INDIGO
2018-07-14,3599.69,INDIGO
2018-09-30,3599.69,INDIGO
2018-12-31,3599.69,INDIGO
2019-03-31,3592.17,INDIGO
2019-05-27,3592.17,INDIGO
2019-07-19,3720.38,INDIGO
2019-08-03,3720.38,INDIGO
2019-09-30,3720.38,INDIGO
2019-10-24,4815.94,INDIGO
2020-01-27,6366.77,INDIGO
2020-03-31,6366.77,INDIGO
2020-06-02,5594.14,INDIGO
2020-07-29,1463.37,INDIGO
2020-08-14,1463.37,INDIGO
2020-09-30,1463.37,INDIGO
2020-10-29,1537.26,INDIGO
2021-01-28,537.55,INDIGO
2021-03-31,537.55,INDIGO
2021-06-05,1023.36,INDIGO
2021-07-27,958.2,INDIGO
2021-08-06,958.2,INDIGO
2021-09-30,958.2,INDIGO
2021-10-28,845.18,INDIGO
2022-02-04,1738.66,INDIGO
2022-03-31,1738.66,INDIGO
2022-05-25,1272.91,INDIGO
2022-07-30,1065.46,INDIGO
2022-08-03,3336.5,INDIGO
2022-09-30,3336.5,INDIGO
2022-11-04,3337.23,INDIGO
2023-02-03,4963.7,INDIGO
2023-03-31,4963.7,INDIGO
2023-05-18,7930.32,INDIGO
2023-07-29,7504.56,INDIGO
2023-08-02,12620.36,INDIGO
2023-09-30,12620.36,INDIGO
2023-11-03,14997.74,INDIGO
2024-02-02,17162.16,INDIGO
2024-03-31,17162.16,INDIGO
2024-05-23,18644.34,INDIGO
2024-07-26,19029.54,INDIGO
2024-08-01,19029.54,INDIGO
2024-09-30,19029.54,INDIGO
2024-10-25,18690.7,INDIGO
2025-01-24,18992.0,INDIGO
2016-06-08,10973.96,INDUSINDBK
2017-03-31,10977.8,INDUSINDBK
2017-07-01,12890.3,INDUSINDBK
2018-03-31,12885.44,INDUSINDBK
2018-06-30,15467.61,INDUSINDBK
2018-09-30,15467.61,INDUSINDBK
2018-12-31,15467.61,INDUSINDBK
2019-03-31,15476.8,INDUSINDBK
2019-05-22,15476.8,INDUSINDBK
2019-06-30,15476.8,INDUSINDBK
2019-07-12,15476.8,INDUSINDBK
2019-07-23,18624.96,INDUSINDBK
2019-09-30,18624.96,INDUSINDBK
2019-10-10,18624.96,INDUSINDBK
2019-12-31,18624.96,INDUSINDBK
2020-01-14,22594.47,INDUSINDBK
2020-03-31,22594.47,INDUSINDBK
2020-04-27,22900.81,INDUSINDBK
2020-06-30,22900.81,INDUSINDBK
2020-07-28,21144.49,INDUSINDBK
2020-09-10,21144.49,INDUSINDBK
2020-09-30,21144.49,INDUSINDBK
2020-10-30,19804.52,INDUSINDBK
2020-12-31,19804.52,INDUSINDBK
2021-01-29,18825.38,INDUSINDBK
2021-03-31,18825.38,INDUSINDBK
2021-04-30,19401.33,INDUSINDBK
2021-06-30,19401.33,INDUSINDBK
2021-07-27,20232.39,INDUSINDBK
2021-08-05,20232.39,INDUSINDBK
2021-09-30,20232.39,INDUSINDBK
2021-10-27,20952.97,INDUSINDBK
2021-12-31,20952.97,INDUSINDBK
2022-01-29,21609.53,INDUSINDBK
2022-03-31,21609.53,INDUSINDBK
2022-04-29,22254.41,INDUSINDBK
2022-06-30,22254.41,INDUSINDBK
2022-07-20,23138.2,INDUSINDBK
2022-07-28,23138.2,INDUSINDBK
2022-09-30,23138.2,INDUSINDBK
2022-10-19,24440.15,INDUSINDBK
