Date,BookValue,Ticker
2022-05-18,87.75,GRANULES
2022-07-06,104.29,GRANULES
2022-08-09,104.29,GRANULES
2022-09-30,104.76,GRANULES
2022-10-20,104.64,GRANULES
2023-01-24,107.35,GRANULES
2023-03-31,104.27,GRANULES
2023-05-16,104.27,GRANULES
2023-07-20,117.12,GRANULES
2023-08-09,117.12,GRANULES
2023-09-30,122.6,GRANULES
2023-11-09,122.43,GRANULES
2024-01-23,122.43,GRANULES
2024-03-31,117.13,GRANULES
2024-05-15,117.13,GRANULES
2024-07-16,133.08,GRANULES
2024-07-30,133.08,GRANULES
2024-09-30,141.41,GRANULES
2024-11-06,141.41,GRANULES
2025-01-24,141.33,GRANULES
2006-07-17,6.49,GRAPHITE
2007-03-31,6.49,GRAPHITE
2007-07-23,8.76,GRAPHITE
2008-03-31,8.77,GRAPHITE
2008-07-18,49.99,GRAPHITE
2009-03-31,49.99,GRAPHITE
2009-07-22,73.79,GRAPHITE
2010-03-31,74.06,GRAPHITE
2010-07-09,74.8,GRAPHITE
2011-03-31,75.08,GRAPHITE
2011-06-28,77.9,GRAPHITE
2012-03-31,77.9,GRAPHITE
2012-07-21,84.75,GRAPHITE
2013-03-31,84.75,GRAPHITE
2013-07-19,87.62,GRAPHITE
2014-03-31,87.62,GRAPHITE
2014-07-19,90.05,GRAPHITE
2015-03-31,90.05,GRAPHITE
2015-07-18,89.39,GRAPHITE
2016-03-31,89.39,GRAPHITE
2016-07-16,91.52,GRAPHITE
2017-03-31,91.52,GRAPHITE
2017-06-30,91.52,GRAPHITE
2017-07-10,95.08,GRAPHITE
2017-09-30,95.08,GRAPHITE
2017-12-31,95.08,GRAPHITE
2018-03-31,95.08,GRAPHITE
2018-05-11,95.08,GRAPHITE
2018-07-10,139.82,GRAPHITE
2018-08-06,139.82,GRAPHITE
2018-09-30,232.07,GRAPHITE
2018-11-06,232.07,GRAPHITE
2019-02-06,232.07,GRAPHITE
2019-03-31,139.82,GRAPHITE
2019-05-18,139.82,GRAPHITE
2019-06-10,273.86,GRAPHITE
2019-08-12,273.86,GRAPHITE
2019-09-30,252.28,GRAPHITE
2019-10-30,252.28,GRAPHITE
2020-02-14,252.28,GRAPHITE
2020-03-31,273.86,GRAPHITE
2020-06-09,273.86,GRAPHITE
2020-07-06,233.1,GRAPHITE
2020-08-12,233.1,GRAPHITE
2020-09-30,228.02,GRAPHITE
2020-11-13,228.02,GRAPHITE
2021-02-11,228.02,GRAPHITE
2021-03-31,233.1,GRAPHITE
2021-06-28,233.1,GRAPHITE
2021-07-29,232.46,GRAPHITE
2021-08-06,232.46,GRAPHITE
2021-09-30,241.74,GRAPHITE
2021-11-01,241.74,GRAPHITE
2022-02-14,241.74,GRAPHITE
2022-03-31,232.46,GRAPHITE
2022-05-23,232.46,GRAPHITE
2022-07-14,253.19,GRAPHITE
2022-08-05,253.19,GRAPHITE
2022-09-30,248.65,GRAPHITE
2022-11-11,248.65,GRAPHITE
2023-02-08,248.65,GRAPHITE
2023-03-31,253.19,GRAPHITE
2023-05-30,253.19,GRAPHITE
