Date,NPM,Ticker
2016-06-30,2.32,IDEA
2016-09-30,0.98,IDEA
2016-12-31,-4.43,IDEA
2017-03-31,-4.03,IDEA
2017-06-30,-9.98,IDEA
2017-09-30,-14.82,IDEA
2017-12-31,-19.73,IDEA
2018-03-31,-15.68,IDEA
2018-06-30,-46.82,IDEA
2018-09-30,-57.52,IDEA
2018-12-31,-35.73,IDEA
2019-03-31,-31.73,IDEA
2019-06-30,-36.09,IDEA
2019-09-30,-293.01,IDEA
2019-12-31,-52.37,IDEA
2020-03-31,-46.81,IDEA
2020-06-30,-51.94,IDEA
2020-09-30,-59.78,IDEA
2020-12-31,-57.17,IDEA
2021-03-31,-62.96,IDEA
2021-06-30,-81.91,IDEA
2021-09-30,-75.97,IDEA
2021-12-31,-74.27,IDEA
2022-03-31,-63.96,IDEA
2022-06-30,-70.09,IDEA
2022-09-30,-71.56,IDEA
2022-12-31,-75.23,IDEA
2023-03-31,-60.73,IDEA
2023-06-30,-73.58,IDEA
2023-09-30,-81.54,IDEA
2023-12-31,-72.53,IDEA
2024-03-31,-72.36,IDEA
2024-06-30,-61.21,IDEA
2024-09-30,-65.64,IDEA
2024-12-31,-59.45,IDEA
2015-03-31,134.93,IDFCFIRSTB
2015-06-30,134.93,IDFCFIRSTB
2015-09-30,134.93,IDFCFIRSTB
2015-12-31,13.54,IDFCFIRSTB
2016-03-31,9.09,IDFCFIRSTB
2016-06-30,13.4,IDFCFIRSTB
2016-09-30,18.62,IDFCFIRSTB
2016-12-31,8.5,IDFCFIRSTB
2017-03-31,7.91,IDFCFIRSTB
2017-06-30,20.4,IDFCFIRSTB
2017-09-30,4.84,IDFCFIRSTB
2017-12-31,6.4,IDFCFIRSTB
2018-03-31,1.84,IDFCFIRSTB
2018-06-30,8.06,IDFCFIRSTB
2018-09-30,-14.93,IDFCFIRSTB
2018-12-31,28.71,IDFCFIRSTB
2019-03-31,-5.74,IDFCFIRSTB
2019-06-30,-15.82,IDFCFIRSTB
2019-09-30,-16.48,IDFCFIRSTB
2019-12-31,-38.86,IDFCFIRSTB
2020-03-31,1.87,IDFCFIRSTB
2020-06-30,2.53,IDFCFIRSTB
2020-09-30,2.78,IDFCFIRSTB
2020-12-31,3.34,IDFCFIRSTB
2021-03-31,3.43,IDFCFIRSTB
2021-06-30,-15.19,IDFCFIRSTB
2021-09-30,2.71,IDFCFIRSTB
2021-12-31,6.55,IDFCFIRSTB
2022-03-31,7.74,IDFCFIRSTB
2022-06-30,9.85,IDFCFIRSTB
2022-09-30,10.37,IDFCFIRSTB
2022-12-31,10.43,IDFCFIRSTB
2023-03-31,12.7,IDFCFIRSTB
2023-06-30,10.65,IDFCFIRSTB
2023-09-30,10.15,IDFCFIRSTB
2023-12-31,9.29,IDFCFIRSTB
2024-03-31,8.9,IDFCFIRSTB
2024-06-30,7.31,IDFCFIRSTB
2024-09-30,2.37,IDFCFIRSTB
2024-12-31,3.64,IDFCFIRSTB
2016-06-30,59.06,IEX
2016-09-30,59.34,IEX
2016-12-31,57.41,IEX
2017-03-31,53.05,IEX
2017-06-30,57.37,IEX
2017-09-30,58.51,IEX
2017-12-31,55.91,IEX
2018-03-31,57.0,IEX
2018-06-30,62.55,IEX
2018-09-30,63.82,IEX
2018-12-31,66.8,IEX
2019-03-31,67.05,IEX
2019-06-30,65.38,IEX
2019-09-30,72.38,IEX
2019-12-31,69.86,IEX
2020-03-31,65.7,IEX
2020-06-30,62.01,IEX
2020-09-30,62.51,IEX
2020-12-31,68.22,IEX
2021-03-31,64.87,IEX
2021-06-30,68.23,IEX
2021-09-30,70.11,IEX
2021-12-31,68.69,IEX
2022-03-31,74.83,IEX
2022-06-30,70.29,IEX
2022-09-30,74.79,IEX
2022-12-31,77.0,IEX
2023-03-31,82.54,IEX
2023-06-30,72.89,IEX
2023-09-30,79.66,IEX
2023-12-31,79.63,IEX
2024-03-31,79.72,IEX
2024-06-30,78.05,IEX
2024-09-30,77.7,IEX
2024-12-31,81.25,IEX
2005-03-31,-120.4,IFCI
2005-06-30,-11.74,IFCI
2005-09-30,-41.64,IFCI
2005-12-31,-6.26,IFCI
2006-03-31,-14.04,IFCI
2006-06-30,-6.19,IFCI
2006-09-30,35.81,IFCI
2006-12-31,35.77,IFCI
2007-03-31,62.01,IFCI
2007-06-30,70.54,IFCI
2007-09-30,84.06,IFCI
2007-12-31,55.53,IFCI
2008-03-31,61.86,IFCI
2008-06-30,48.81,IFCI
2008-09-30,67.62,IFCI
2008-12-31,29.58,IFCI
2009-03-31,40.01,IFCI
2009-06-30,31.62,IFCI
2009-09-30,46.34,IFCI
2009-12-31,35.41,IFCI
2010-03-31,44.88,IFCI
2010-06-30,23.85,IFCI
2010-09-30,33.05,IFCI
2010-12-31,24.05,IFCI
2011-03-31,35.91,IFCI
2011-06-30,21.92,IFCI
2011-09-30,26.88,IFCI
2011-12-31,16.95,IFCI
2012-03-31,27.83,IFCI
2012-06-30,14.17,IFCI
2012-09-30,18.83,IFCI
2012-12-31,11.95,IFCI
2013-03-31,21.09,IFCI
2013-06-30,9.99,IFCI
2013-09-30,18.92,IFCI
2013-12-31,18.01,IFCI
2014-03-31,21.25,IFCI
2014-06-30,13.01,IFCI
2014-09-30,20.33,IFCI
2014-12-31,16.05,IFCI
2015-03-31,14.34,IFCI
2015-06-30,11.46,IFCI
2015-09-30,17.26,IFCI
2015-12-31,17.2,IFCI
2016-03-31,-10.33,IFCI
2016-06-30,-13.42,IFCI
2016-09-30,1.95,IFCI
2016-12-31,-7.82,IFCI
2017-03-31,-55.04,IFCI
2017-06-30,30.76,IFCI
2017-09-30,-38.46,IFCI
2017-12-31,-92.24,IFCI
2018-03-31,86.53,IFCI
2018-06-30,-43.9,IFCI
2018-09-30,-0.89,IFCI
2018-12-31,-4.1,IFCI
2019-03-31,-13.87,IFCI
2019-06-30,-1.07,IFCI
2019-09-30,4.84,IFCI
2019-12-31,51.84,IFCI
2020-03-31,-62.33,IFCI
2020-06-30,-49.55,IFCI
2020-09-30,-5.11,IFCI
2020-12-31,-117.55,IFCI
2021-03-31,-13375.31,IFCI
2021-06-30,-176.63,IFCI
2021-09-30,-125.85,IFCI
2021-12-31,-249.95,IFCI
2022-03-31,-6.59,IFCI
2022-06-30,-62.93,IFCI
2022-09-30,50.62,IFCI
2022-12-31,31.27,IFCI
2023-03-31,-58.2,IFCI
2023-06-30,-40.3,IFCI
2023-09-30,28.72,IFCI
2023-12-31,8.8,IFCI
2024-03-31,25.63,IFCI
2024-06-30,-22.68,IFCI
2024-09-30,30.17,IFCI
2024-12-31,-1.91,IFCI
2005-03-31,25.45,IGL
2005-06-30,17.75,IGL
2005-09-30,20.16,IGL
2005-12-31,21.4,IGL
2006-03-31,21.77,IGL
2006-06-30,20.35,IGL
2006-09-30,22.57,IGL
2006-12-31,22.19,IGL
2007-03-31,24.38,IGL
2007-06-30,23.75,IGL
2007-09-30,24.52,IGL
2007-12-31,24.64,IGL
2008-03-31,25.16,IGL
2008-06-30,22.8,IGL
2008-09-30,23.16,IGL
2008-12-31,17.38,IGL
2009-03-31,17.65,IGL
2009-06-30,20.64,IGL
2009-09-30,20.74,IGL
2009-12-31,20.58,IGL
2010-03-31,17.77,IGL
2010-06-30,17.02,IGL
2010-09-30,14.83,IGL
2010-12-31,14.7,IGL
2011-03-31,13.54,IGL
2011-06-30,14.91,IGL
2011-09-30,12.92,IGL
2011-12-31,10.43,IGL
2012-03-31,11.09,IGL
2012-06-30,11.18,IGL
2012-09-30,11.6,IGL
2012-12-31,9.93,IGL
2013-03-31,9.47,IGL
2013-06-30,9.72,IGL
2013-09-30,9.2,IGL
2013-12-31,8.61,IGL
2014-03-31,9.37,IGL
2014-06-30,13.13,IGL
2014-09-30,12.58,IGL
2014-12-31,11.46,IGL
2015-03-31,10.46,IGL
2015-06-30,11.37,IGL
2015-09-30,10.49,IGL
2015-12-31,11.39,IGL
2016-03-31,12.15,IGL
2016-06-30,16.45,IGL
2016-09-30,14.92,IGL
2016-12-31,15.3,IGL
2017-03-31,13.38,IGL
2017-06-30,15.54,IGL
2017-09-30,15.19,IGL
2017-12-31,14.19,IGL
2018-03-31,14.4,IGL
2018-06-30,14.5,IGL
2018-09-30,14.52,IGL
2018-12-31,14.6,IGL
2019-03-31,14.79,IGL
2019-06-30,15.55,IGL
2019-09-30,24.57,IGL
2019-12-31,17.87,IGL
2020-03-31,18.73,IGL
2020-06-30,5.51,IGL
2020-09-30,29.14,IGL
2020-12-31,26.4,IGL
2021-03-31,24.19,IGL
2021-06-30,22.11,IGL
2021-09-30,22.86,IGL
2021-12-31,16.92,IGL
2022-03-31,17.91,IGL
2022-06-30,15.07,IGL
2022-09-30,12.01,IGL
2022-12-31,9.0,IGL
2023-03-31,10.8,IGL
2023-06-30,15.32,IGL
2023-09-30,15.98,IGL
2023-12-31,13.37,IGL
2024-03-31,12.05,IGL
2024-06-30,13.64,IGL
2024-09-30,12.28,IGL
2024-12-31,8.66,IGL
2005-03-31,29.1,IIFL
2005-06-30,26.91,IIFL
2005-09-30,25.99,IIFL
2005-12-31,23.22,IIFL
2006-03-31,19.67,IIFL
2006-06-30,22.08,IIFL
2006-09-30,18.12,IIFL
2006-12-31,16.13,IIFL
2007-03-31,17.3,IIFL
2007-06-30,16.53,IIFL
2007-09-30,18.47,IIFL
2007-12-31,21.29,IIFL
2008-03-31,17.97,IIFL
2008-06-30,19.85,IIFL
2008-09-30,15.84,IIFL
2008-12-31,14.84,IIFL
2009-03-31,15.46,IIFL
2009-06-30,23.02,IIFL
2009-09-30,22.44,IIFL
2009-12-31,21.65,IIFL
2010-03-31,16.9,IIFL
2010-06-30,14.4,IIFL
2010-09-30,16.17,IIFL
2010-12-31,14.87,IIFL
2011-03-31,12.9,IIFL
2011-06-30,7.9,IIFL
2011-09-30,5.5,IIFL
2011-12-31,7.59,IIFL
2012-03-31,7.72,IIFL
2012-06-30,9.08,IIFL
2012-09-30,10.33,IIFL
2012-12-31,10.81,IIFL
2013-03-31,11.5,IIFL
2013-06-30,9.63,IIFL
2013-09-30,10.13,IIFL
2013-12-31,10.28,IIFL
2014-03-31,11.15,IIFL
2014-06-30,12.33,IIFL
2014-09-30,13.01,IIFL
2014-12-31,13.86,IIFL
2015-03-31,14.15,IIFL
2015-06-30,13.11,IIFL
2015-09-30,15.39,IIFL
2015-12-31,14.01,IIFL
2016-03-31,13.65,IIFL
2016-06-30,15.41,IIFL
2016-09-30,17.07,IIFL
2016-12-31,17.98,IIFL
2017-03-31,27.91,IIFL
2017-06-30,17.82,IIFL
2017-09-30,14.57,IIFL
2017-12-31,15.06,IIFL
2018-03-31,16.47,IIFL
2018-06-30,16.81,IIFL
2018-09-30,13.77,IIFL
2018-12-31,10.69,IIFL
2019-03-31,16.24,IIFL
2019-06-30,14.71,IIFL
2019-09-30,7.49,IIFL
2019-12-31,16.04,IIFL
2020-03-31,4.51,IIFL
2020-06-30,2.47,IIFL
2020-09-30,14.51,IIFL
2020-12-31,18.03,IIFL
2021-03-31,15.5,IIFL
2021-06-30,17.55,IIFL
2021-09-30,17.48,IIFL
2021-12-31,17.23,IIFL
2022-03-31,17.14,IIFL
2022-06-30,17.08,IIFL
2022-09-30,19.6,IIFL
2022-12-31,19.95,IIFL
2023-03-31,20.92,IIFL
2023-06-30,20.55,IIFL
2023-09-30,21.2,IIFL
2023-12-31,20.58,IIFL
2024-03-31,15.09,IIFL
2024-06-30,12.94,IIFL
2024-09-30,14.3,IIFL
2024-12-31,3.35,IIFL
2023-03-31,7.72,INDGN
2023-06-30,11.26,INDGN
2023-09-30,11.8,INDGN
2023-12-31,14.67,INDGN
2024-03-31,13.83,INDGN
2024-06-30,12.96,INDGN
2024-09-30,13.35,INDGN
2024-12-31,15.23,INDGN
2005-03-31,14.11,INDHOTEL
2005-06-30,8.36,INDHOTEL
2005-09-30,12.69,INDHOTEL
2005-12-31,19.39,INDHOTEL
2006-03-31,21.72,INDHOTEL
2006-06-30,13.62,INDHOTEL
2006-09-30,15.57,INDHOTEL
2006-12-31,22.57,INDHOTEL
2007-03-31,24.37,INDHOTEL
2007-06-30,13.19,INDHOTEL
2007-09-30,14.42,INDHOTEL
2007-12-31,25.59,INDHOTEL
2008-03-31,24.19,INDHOTEL
2008-06-30,17.39,INDHOTEL
2008-09-30,15.71,INDHOTEL
2008-12-31,20.06,INDHOTEL
2009-03-31,9.15,INDHOTEL
2009-06-30,-6.68,INDHOTEL
2009-09-30,2.17,INDHOTEL
2009-12-31,14.96,INDHOTEL
2010-03-31,13.43,INDHOTEL
2010-06-30,0.0,INDHOTEL
2010-09-30,-0.41,INDHOTEL
2010-12-31,10.7,INDHOTEL
2011-03-31,17.95,INDHOTEL
2011-06-30,-2.41,INDHOTEL
2011-09-30,-6.35,INDHOTEL
2011-12-31,6.79,INDHOTEL
2012-03-31,3.94,INDHOTEL
2012-06-30,-3.05,INDHOTEL
2012-09-30,-6.29,INDHOTEL
2012-12-31,5.52,INDHOTEL
2013-03-31,0.68,INDHOTEL
2013-06-30,-2.85,INDHOTEL
2013-09-30,-6.07,INDHOTEL
2013-12-31,6.31,INDHOTEL
2014-03-31,-9.19,INDHOTEL
2014-06-30,-2.27,INDHOTEL
2014-09-30,-9.26,INDHOTEL
2014-12-31,6.97,INDHOTEL
2015-03-31,-3.19,INDHOTEL
2015-06-30,-6.24,INDHOTEL
2015-09-30,-12.07,INDHOTEL
2015-12-31,2.18,INDHOTEL
2016-03-31,-1.53,INDHOTEL
2016-06-30,-5.84,INDHOTEL
2016-09-30,-6.05,INDHOTEL
2016-12-31,8.45,INDHOTEL
2017-03-31,3.07,INDHOTEL
2017-06-30,-4.58,INDHOTEL
2017-09-30,-7.32,INDHOTEL
2017-12-31,8.77,INDHOTEL
2018-03-31,7.56,INDHOTEL
2018-06-30,0.03,INDHOTEL
2018-09-30,3.71,INDHOTEL
2018-12-31,10.94,INDHOTEL
2019-03-31,9.17,INDHOTEL
2019-06-30,0.41,INDHOTEL
2019-09-30,7.5,INDHOTEL
2019-12-31,14.09,INDHOTEL
2020-03-31,5.58,INDHOTEL
2020-06-30,-277.58,INDHOTEL
2020-09-30,-106.19,INDHOTEL
2020-12-31,-30.35,INDHOTEL
2021-03-31,-19.99,INDHOTEL
2021-06-30,-93.43,INDHOTEL
2021-09-30,-16.51,INDHOTEL
2021-12-31,9.36,INDHOTEL
2022-03-31,6.34,INDHOTEL
2022-06-30,14.8,INDHOTEL
2022-09-30,9.78,INDHOTEL
2022-12-31,23.93,INDHOTEL
2023-03-31,20.85,INDHOTEL
2023-06-30,16.09,INDHOTEL
2023-09-30,12.49,INDHOTEL
2023-12-31,24.29,INDHOTEL
2024-03-31,23.01,INDHOTEL
2024-06-30,16.78,INDHOTEL
2024-09-30,18.04,INDHOTEL
2024-12-31,24.97,INDHOTEL
2005-03-31,3.08,INDIACEM
2005-06-30,1.37,INDIACEM
2005-09-30,1.49,INDIACEM
2005-12-31,0.16,INDIACEM
2006-03-31,5.76,INDIACEM
2006-06-30,23.2,INDIACEM
2006-09-30,22.72,INDIACEM
2006-12-31,16.89,INDIACEM
2007-03-31,21.65,INDIACEM
2007-06-30,25.08,INDIACEM
2007-09-30,28.76,INDIACEM
2007-12-31,17.05,INDIACEM
2008-03-31,13.51,INDIACEM
2008-06-30,17.86,INDIACEM
2008-09-30,16.58,INDIACEM
2008-12-31,9.02,INDIACEM
2009-03-31,11.63,INDIACEM
2009-06-30,13.58,INDIACEM
2009-09-30,13.85,INDIACEM
2009-12-31,3.1,INDIACEM
2010-03-31,3.02,INDIACEM
2010-06-30,1.36,INDIACEM
2010-09-30,-5.32,INDIACEM
2010-12-31,2.59,INDIACEM
2011-03-31,5.47,INDIACEM
2011-06-30,9.61,INDIACEM
2011-09-30,6.39,INDIACEM
2011-12-31,5.97,INDIACEM
2012-03-31,5.8,INDIACEM
2012-06-30,6.21,INDIACEM
2012-09-30,4.36,INDIACEM
2012-12-31,2.41,INDIACEM
2013-03-31,2.19,INDIACEM
2013-06-30,1.36,INDIACEM
2013-09-30,-2.06,INDIACEM
2013-12-31,0.04,INDIACEM
2014-03-31,-13.97,INDIACEM
2014-06-30,-0.24,INDIACEM
2014-09-30,0.66,INDIACEM
2014-12-31,-1.12,INDIACEM
2015-03-31,3.51,INDIACEM
2015-06-30,3.96,INDIACEM
2015-09-30,3.3,INDIACEM
2015-12-31,0.3,INDIACEM
2016-03-31,3.25,INDIACEM
2016-06-30,3.66,INDIACEM
2016-09-30,4.77,INDIACEM
2016-12-31,2.79,INDIACEM
2017-03-31,2.25,INDIACEM
2017-06-30,1.81,INDIACEM
2017-09-30,1.87,INDIACEM
2017-12-31,1.26,INDIACEM
2018-03-31,2.52,INDIACEM
2018-06-30,0.17,INDIACEM
2018-09-30,-0.32,INDIACEM
2018-12-31,-0.34,INDIACEM
2019-03-31,1.95,INDIACEM
2019-06-30,4.36,INDIACEM
2019-09-30,0.45,INDIACEM
2019-12-31,-0.72,INDIACEM
2020-03-31,0.27,INDIACEM
2020-06-30,2.59,INDIACEM
2020-09-30,6.63,INDIACEM
2020-12-31,6.05,INDIACEM
2021-03-31,3.09,INDIACEM
2021-06-30,4.19,INDIACEM
2021-09-30,2.76,INDIACEM
2021-12-31,1.71,INDIACEM
2022-03-31,-0.74,INDIACEM
2022-06-30,5.4,INDIACEM
2022-09-30,-8.32,INDIACEM
2022-12-31,-11.22,INDIACEM
2023-03-31,-8.1,INDIACEM
2023-06-30,-6.07,INDIACEM
2023-09-30,-6.31,INDIACEM
2023-12-31,-2.45,INDIACEM
2024-03-31,-5.9,INDIACEM
2024-06-30,-15.67,INDIACEM
2024-09-30,-12.78,INDIACEM
2024-12-31,-19.4,INDIACEM
2018-06-30,-49.78,INDIAMART
2018-09-30,16.65,INDIAMART
2018-12-31,20.73,INDIAMART
2019-03-31,20.43,INDIAMART
2019-06-30,22.0,INDIAMART
2019-09-30,5.56,INDIAMART
2019-12-31,37.6,INDIAMART
2020-03-31,26.04,INDIAMART
2020-06-30,48.4,INDIAMART
2020-09-30,42.77,INDIAMART
2020-12-31,46.2,INDIAMART
2021-03-31,31.0,INDIAMART
2021-06-30,48.4,INDIAMART
2021-09-30,45.07,INDIAMART
2021-12-31,37.32,INDIAMART
2022-03-31,28.5,INDIAMART
2022-06-30,20.79,INDIAMART
2022-09-30,28.43,INDIAMART
2022-12-31,44.87,INDIAMART
2023-03-31,20.76,INDIAMART
2023-06-30,29.93,INDIAMART
2023-09-30,23.55,INDIAMART
2023-12-31,26.83,INDIAMART
2024-03-31,31.65,INDIAMART
2024-06-30,34.41,INDIAMART
2024-09-30,38.86,INDIAMART
2024-12-31,34.15,INDIAMART
2005-03-31,24.35,INDIANB
2005-06-30,17.7,INDIANB
2005-09-30,13.07,INDIANB
2005-12-31,14.84,INDIANB
2006-03-31,14.56,INDIANB
2006-06-30,17.24,INDIANB
2006-09-30,16.39,INDIANB
2006-12-31,18.06,INDIANB
2007-03-31,21.17,INDIANB
2007-06-30,17.74,INDIANB
2007-09-30,19.69,INDIANB
2007-12-31,22.11,INDIANB
2008-03-31,17.65,INDIANB
2008-06-30,14.49,INDIANB
2008-09-30,16.76,INDIANB
2008-12-31,19.66,INDIANB
2009-03-31,21.23,INDIANB
2009-06-30,17.64,INDIANB
2009-09-30,19.66,INDIANB
2009-12-31,22.42,INDIANB
2010-03-31,20.47,INDIANB
2010-06-30,17.54,INDIANB
2010-09-30,18.27,INDIANB
2010-12-31,20.54,INDIANB
2011-03-31,16.92,INDIANB
2011-06-30,14.63,INDIANB
2011-09-30,15.44,INDIANB
2011-12-31,15.14,INDIANB
2012-03-31,10.82,INDIANB
2012-06-30,13.69,INDIANB
2012-09-30,14.54,INDIANB
2012-12-31,9.32,INDIANB
2013-03-31,8.2,INDIANB
2013-06-30,8.65,INDIANB
2013-09-30,8.04,INDIANB
2013-12-31,6.84,INDIANB
2014-03-31,6.94,INDIANB
2014-06-30,5.27,INDIANB
2014-09-30,7.85,INDIANB
2014-12-31,7.0,INDIANB
2015-03-31,5.21,INDIANB
2015-06-30,5.23,INDIANB
2015-09-30,8.26,INDIANB
2015-12-31,1.21,INDIANB
2016-03-31,2.35,INDIANB
2016-06-30,7.55,INDIANB
2016-09-30,10.14,INDIANB
2016-12-31,9.44,INDIANB
2017-03-31,7.96,INDIANB
2017-06-30,9.0,INDIANB
2017-09-30,10.86,INDIANB
2017-12-31,6.96,INDIANB
2018-03-31,2.96,INDIANB
2018-06-30,4.83,INDIANB
2018-09-30,3.66,INDIANB
2018-12-31,3.57,INDIANB
2019-03-31,-3.81,INDIANB
2019-06-30,7.69,INDIANB
2019-09-30,8.34,INDIANB
2019-12-31,5.33,INDIANB
2020-03-31,-4.87,INDIANB
2020-06-30,4.26,INDIANB
2020-09-30,4.56,INDIANB
2020-12-31,5.34,INDIANB
2021-03-31,19.39,INDIANB
2021-06-30,13.09,INDIANB
2021-09-30,11.88,INDIANB
2021-12-31,7.38,INDIANB
2022-03-31,10.4,INDIANB
2022-06-30,12.89,INDIANB
2022-09-30,12.01,INDIANB
2022-12-31,12.29,INDIANB
2023-03-31,12.4,INDIANB
2023-06-30,14.18,INDIANB
2023-09-30,15.03,INDIANB
2023-12-31,15.54,INDIANB
2024-03-31,15.69,INDIANB
2024-06-30,17.1,INDIANB
2024-09-30,18.22,INDIANB
2024-12-31,18.45,INDIANB
2014-12-31,13.78,INDIGO
2015-03-31,15.1,INDIGO
2015-06-30,15.17,INDIGO
2015-09-30,3.2,INDIGO
2015-12-31,15.13,INDIGO
2016-03-31,14.27,INDIGO
2016-06-30,12.92,INDIGO
2016-09-30,3.36,INDIGO
2016-12-31,9.77,INDIGO
2017-03-31,9.08,INDIGO
2017-06-30,14.1,INDIGO
2017-09-30,10.42,INDIGO
2017-12-31,12.33,INDIGO
2018-03-31,2.03,INDIGO
2018-06-30,0.43,INDIGO
2018-09-30,-10.53,INDIGO
2018-12-31,2.34,INDIGO
2019-03-31,7.56,INDIGO
2019-06-30,12.77,INDIGO
2019-09-30,-13.1,INDIGO
2019-12-31,4.99,INDIGO
2020-03-31,-10.49,INDIGO
2020-06-30,-370.96,INDIGO
2020-09-30,-43.59,INDIGO
2020-12-31,-12.63,INDIGO
2021-03-31,-18.43,INDIGO
2021-06-30,-105.56,INDIGO
2021-09-30,-25.6,INDIGO
2021-12-31,1.4,INDIGO
2022-03-31,-20.97,INDIGO
2022-06-30,-8.28,INDIGO
2022-09-30,-12.67,INDIGO
2022-12-31,9.53,INDIGO
2023-03-31,6.49,INDIGO
2023-06-30,18.53,INDIGO
2023-09-30,1.26,INDIGO
2023-12-31,15.41,INDIGO
2024-03-31,10.63,INDIGO
2024-06-30,13.94,INDIGO
2024-09-30,-5.81,INDIGO
2024-12-31,11.08,INDIGO
2005-03-31,20.62,INDUSINDBK
2005-06-30,14.75,INDUSINDBK
2005-09-30,10.36,INDUSINDBK
2005-12-31,9.24,INDUSINDBK
2006-03-31,-19.83,INDUSINDBK
2006-06-30,2.4,INDUSINDBK
2006-09-30,4.76,INDUSINDBK
2006-12-31,5.7,INDUSINDBK
2007-03-31,5.02,INDUSINDBK
2007-06-30,3.06,INDUSINDBK
2007-09-30,4.95,INDUSINDBK
2007-12-31,5.09,INDUSINDBK
2008-03-31,2.8,INDUSINDBK
2008-06-30,3.68,INDUSINDBK
2008-09-30,6.12,INDUSINDBK
2008-12-31,7.18,INDUSINDBK
2009-03-31,8.23,INDUSINDBK
2009-06-30,13.76,INDUSINDBK
2009-09-30,11.88,INDUSINDBK
2009-12-31,12.52,INDUSINDBK
2010-03-31,13.6,INDUSINDBK
2010-06-30,15.37,INDUSINDBK
2010-09-30,15.59,INDUSINDBK
2010-12-31,16.82,INDUSINDBK
2011-03-31,16.38,INDUSINDBK
2011-06-30,15.47,INDUSINDBK
2011-09-30,14.59,INDUSINDBK
2011-12-31,14.82,INDUSINDBK
2012-03-31,15.08,INDUSINDBK
2012-06-30,14.48,INDUSINDBK
2012-09-30,14.48,INDUSINDBK
2012-12-31,14.84,INDUSINDBK
2013-03-31,16.86,INDUSINDBK
2013-06-30,17.51,INDUSINDBK
2013-09-30,16.36,INDUSINDBK
2013-12-31,16.18,INDUSINDBK
2014-03-31,18.17,INDUSINDBK
2014-06-30,18.33,INDUSINDBK
2014-09-30,18.09,INDUSINDBK
2014-12-31,18.35,INDUSINDBK
2015-03-31,19.2,INDUSINDBK
2015-06-30,19.28,INDUSINDBK
2015-09-30,20.02,INDUSINDBK
2015-12-31,19.37,INDUSINDBK
2016-03-31,19.34,INDUSINDBK
2016-06-30,19.51,INDUSINDBK
2016-09-30,20.2,INDUSINDBK
2016-12-31,20.29,INDUSINDBK
2017-03-31,19.62,INDUSINDBK
2017-06-30,20.23,INDUSINDBK
2017-09-30,20.91,INDUSINDBK
2017-12-31,21.84,INDUSINDBK
2018-03-31,20.5,INDUSINDBK
2018-06-30,20.44,INDUSINDBK
2018-09-30,16.92,INDUSINDBK
2018-12-31,17.09,INDUSINDBK
2019-03-31,6.0,INDUSINDBK
2019-06-30,20.58,INDUSINDBK
2019-09-30,19.59,INDUSINDBK
2019-12-31,17.98,INDUSINDBK
2020-03-31,4.27,INDUSINDBK
2020-06-30,7.13,INDUSINDBK
2020-09-30,9.24,INDUSINDBK
2020-12-31,11.47,INDUSINDBK
2021-03-31,12.48,INDUSINDBK
2021-06-30,13.41,INDUSINDBK
2021-09-30,14.99,INDUSINDBK
2021-12-31,16.05,INDUSINDBK
2022-03-31,17.82,INDUSINDBK
2022-06-30,19.94,INDUSINDBK
2022-09-30,20.73,INDUSINDBK
2022-12-31,20.76,INDUSINDBK
2023-03-31,20.39,INDUSINDBK
2023-06-30,19.8,INDUSINDBK
2023-09-30,19.58,INDUSINDBK
2023-12-31,19.89,INDUSINDBK
2024-03-31,19.26,INDUSINDBK
2024-06-30,17.3,INDUSINDBK
2024-09-30,10.49,INDUSINDBK
2024-12-31,10.96,INDUSINDBK
2011-12-31,8.02,INDUSTOWER
2012-03-31,8.91,INDUSTOWER
2012-06-30,8.83,INDUSTOWER
2012-09-30,9.69,INDUSTOWER
2012-12-31,9.67,INDUSTOWER
2013-03-31,10.7,INDUSTOWER
2013-06-30,13.64,INDUSTOWER
2013-09-30,10.34,INDUSTOWER
2013-12-31,15.03,INDUSTOWER
2014-03-31,16.93,INDUSTOWER
2014-06-30,16.28,INDUSTOWER
2014-09-30,15.88,INDUSTOWER
2014-12-31,17.19,INDUSTOWER
2015-03-31,18.92,INDUSTOWER
2015-06-30,32.25,INDUSTOWER
2015-09-30,43.1,INDUSTOWER
2015-12-31,35.46,INDUSTOWER
2016-03-31,50.66,INDUSTOWER
2016-06-30,52.04,INDUSTOWER
2016-09-30,51.71,INDUSTOWER
2016-12-31,40.55,INDUSTOWER
2017-03-31,37.16,INDUSTOWER
2017-06-30,41.67,INDUSTOWER
2017-09-30,38.49,INDUSTOWER
2017-12-31,34.51,INDUSTOWER
2018-03-31,37.3,INDUSTOWER
2018-06-30,37.6,INDUSTOWER
2018-09-30,34.87,INDUSTOWER
2018-12-31,37.41,INDUSTOWER
2019-03-31,36.26,INDUSTOWER
2019-06-30,51.41,INDUSTOWER
2019-09-30,57.75,INDUSTOWER
2019-12-31,47.91,INDUSTOWER
2020-03-31,38.61,INDUSTOWER
2020-06-30,43.02,INDUSTOWER
2020-09-30,41.47,INDUSTOWER
2020-12-31,24.11,INDUSTOWER
2021-03-31,21.01,INDUSTOWER
2021-06-30,20.82,INDUSTOWER
2021-09-30,22.66,INDUSTOWER
2021-12-31,22.68,INDUSTOWER
2022-03-31,25.69,INDUSTOWER
2022-06-30,6.92,INDUSTOWER
2022-09-30,10.94,INDUSTOWER
